"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,7.40205064213489,17.7534206182818,10.9461000246005,17.8906869087271,7.11377021864721,10.0646184089256,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,9.48853042551108,17.4904503315074,7.11377021864721,8.67333031153133,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,4.75698809923615,17.2903073892703,7.11377021864721,4.85726350756171,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,10.5502361303348,17.75280220233,7.11377021864721,9.74425184273692,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,7.41534818053043,18.3248056071167,7.11377021864721,7.16443021861573,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,7.05785972956981,18.3788440885336,7.11377021864721,6.93012482796225,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,7.38178352019109,18.2754579346116,7.11377021864721,6.84068752726442,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,9.53264208635311,18.0773190871838,7.11377021864721,8.86597690814089,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,10.2993298037655,18.3258690491866,7.11377021864721,9.44822767620695,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,6.00304081327553,17.2776068851669,7.11377021864721,6.00910532401856,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,6.21676494653913,18.0049242634691,7.11377021864721,6.5376670292009,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,4.49022710717184,16.8561164170807,7.11377021864721,3.16029852382287,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
8,0,0,0,7.40205064213489,17.7534206182818,7.29606293285479,18.4019039541127,7.11377021864721,7.22593480606614,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,32
