"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,6.7357797568592,8.62540102780225,6.8939763941009,8.97406079628288,6.40866379341304,6.39913982303379,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,7.18891210127664,8.96413542768434,6.40866379341304,6.83514436133305,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.19539722353625,8.11136817168801,6.40866379341304,6.11955956765594,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.972799115835,8.96149790437063,6.40866379341304,6.69369730685897,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.60112413866374,8.90371646715574,6.40866379341304,6.12142844114405,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,7.05602943586244,8.8121103093882,6.40866379341304,6.88712381609657,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.80902382402985,8.92566233775145,6.40866379341304,6.52249486021925,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.49772264527599,8.60234792005009,6.40866379341304,6.20355110207153,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,5.620846623105,8.19050083705922,6.40866379341304,5.02714100218754,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,7.22343835564339,8.85562527205435,6.40866379341304,6.8760395235631,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.8473790985753,8.92392321767164,6.40866379341304,6.44215585263127,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.91725457207693,8.88106538010347,6.40866379341304,6.46199695136011,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.87830557578496,8.92753198984609,6.40866379341304,6.55603955441068,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
8,0,0,0,6.7357797568592,8.62540102780225,6.57947757233657,8.91660740661018,6.40866379341304,6.20348551678009,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,38
