"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,11.9426684159432,13.1807017051421,12.4395938555971,13.6330722664919,11.9416114339364,12.654039313266,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.2594116685696,13.1804650984517,11.9416114339364,12.1105101726085,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.1390074382346,13.6190948588183,11.9416114339364,12.6222637664985,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.9002549574377,13.5316671852061,11.9416114339364,11.7708267870633,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.4995136806903,13.6189804673621,11.9416114339364,13.1585597292806,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.0360429508798,13.3214734952029,11.9416114339364,11.691209365996,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.7466938936295,13.323220997998,11.9416114339364,11.8148994935082,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,8.68260210503413,11.8289988373815,11.9416114339364,8.25856893385256,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.7883229868087,13.3632204462787,11.9416114339364,11.690019163591,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.4042060826635,13.047172255617,11.9416114339364,11.3230322639958,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.2384631775393,13.7103094562696,11.9416114339364,12.2113436055472,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.3033031127313,13.6417170101897,11.9416114339364,14.0385187695038,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,12.097254739436,13.5322637732024,11.9416114339364,11.8637730832493,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.2405567853115,13.3048707628919,11.9416114339364,10.8458202761376,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.8686093459871,13.505351126275,11.9416114339364,11.9888363846046,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.9620324145005,13.6279292762853,11.9416114339364,11.7828796677609,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
8,0,0,0,11.9426684159432,13.1807017051421,11.8181224959148,13.4486151487591,11.9416114339364,11.3595976496935,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,59
