"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,10.6897987515909,16.1992528822695,11.010283108466,16.5491500188886,10.1414934149603,10.3077452240818,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,9.3447792156339,16.0472056311634,10.1414934149603,8.67498184656397,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,10.8883790208924,16.8423037111868,10.1414934149603,10.2946478034315,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,11.9262618488049,16.7509984674497,10.1414934149603,11.2605381443767,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,12.1812166007432,16.6133204543965,10.1414934149603,11.189172578189,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,10.9322843147406,16.7809518766624,10.1414934149603,10.3163632718942,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,10.9159644216082,16.7502238511359,10.1414934149603,10.3686331465441,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,11.4360778589341,16.7978458378302,10.1414934149603,11.3418151328415,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,11.638863360456,16.7641515709625,10.1414934149603,10.7799276479525,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,11.7181518058731,16.7160961776867,10.1414934149603,11.1346517462722,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,10.8357089212465,16.798873047976,10.1414934149603,10.2419009820253,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,11.0551442957718,16.795174196628,10.1414934149603,10.4235185796889,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
8,0,0,0,10.6897987515909,16.1992528822695,10.8028460797057,16.6070913533129,10.1414934149603,10.2408829221766,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,19
