"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.441799651447022,-0.0601620903312345,0.943761393225278,0.464324220260939,0,0.395376919286736,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.917674509951368,0.400954019612898,1.43439500028984,0.464324220260939,0,0.672366419463574,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.0360540052866458,-0.43101584051226,0.503123851085552,0.464324220260939,0,0.206736637505553,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.210484892814354,-0.234694335685382,0.655664121314089,0.464324220260939,0,0.285218549245507,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.391862836797361,-0.095054343760318,0.878780017355039,0.464324220260939,0,0.323405848016898,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.349370289059904,-0.124801766692447,0.823542344812256,0.464324220260939,0,0.395132722991926,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,-0.183622694102982,-0.661223839900391,0.293978451694427,0.464324220260939,0,0.212003752074468,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.61446381883238,0.0997255404663387,1.12920209719842,0.464324220260939,0,0.554329248444978,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.19349054173983,-0.279474330983757,0.666455414463417,0.464324220260939,0,0.438683898623992,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.794488699809149,0.296825793218925,1.29215160639937,0.464324220260939,0,0.659818271438421,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.26260956413542,-0.208374647447037,0.733593775717877,0.464324220260939,0,0.216318447865983,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.534235448674679,0.0627890200335299,1.00568187731583,0.464324220260939,0,0.598900196949664,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.253447634098411,-0.249857866051098,0.756753134247921,0.464324220260939,0,0.332373918249655,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.654245548488521,0.143808640415108,1.16468245656193,0.464324220260939,0,0.690097954377507,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,1.14194810510065,0.625384394226677,1.65851181597462,0.464324220260939,0,0.940256191793511,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.476065387739759,-0.0355257533056206,0.987656528785139,0.464324220260939,0,0.485937378763489,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.622907320455837,0.150591944603263,1.09522269630841,0.464324220260939,0,0.400300131955131,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.206993699798519,-0.279759783642292,0.69374718323933,0.464324220260939,0,0.318776712822781,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,0.461444705588801,-0.0292281178620835,0.952117529039686,0.464324220260939,0,0.606847803364266,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
8,2,0.621633104446795,11.2432662088936,0.304816331980683,-0.100649158009036,0.710281821970403,1.00740341955439,0.496138875246933,1.51866796386185,0.464324220260939,0,0.928085829173758,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,24
