"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,2.10718962268837,1.53824233501001,2.67613691036673,1.80293312536041,0,2.09919163364456,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,0.60613938558409,0.0689431394189042,1.14333563174928,1.80293312536041,0,0.430835380782759,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.56292379255307,1.01303381334639,2.11281377175974,1.80293312536041,0,1.59330170517893,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.55444327623057,0.977683823575803,2.13120272888533,1.80293312536041,0,1.60327811452149,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,2.17751965134132,1.59050975631119,2.76452954637145,1.80293312536041,0,2.21406458288506,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,2.156926359516,1.53369550137854,2.78015721765347,1.80293312536041,0,4.07566926965815,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.11187696536793,0.56411249225955,1.6596414384763,1.80293312536041,0,0.971422614408371,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.66734965305937,1.08622629097754,2.2484730151412,1.80293312536041,0,1.54993408604093,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.96522705547645,1.34224495486093,2.58820915609198,1.80293312536041,0,2.72678966963193,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
8,2,0.621633104446795,11.2432662088936,1.7925672876102,1.34853446268933,2.23660011253107,1.93463632775209,1.3586661766403,2.51060647886389,1.80293312536041,0,2.16251876465917,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,32
