"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.800207651180926,0.350567025339542,1.24984827702231,0.687005207719959,0,0.43340756814406,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.85159261869752,0.411183806426729,1.29200143096831,0.687005207719959,0,0.550434996714917,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.722333616699152,0.270998704211548,1.17366852918676,0.687005207719959,0,0.6772808204871,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.461868290799108,0.0336534002065281,0.890083181391688,0.687005207719959,0,0.476240473671203,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.845321828558881,0.378578770438953,1.31206488667881,0.687005207719959,0,0.657962953537059,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,1.29112879557432,0.839277122650914,1.74298046849772,0.687005207719959,0,0.925846281786768,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.82221101465394,0.399471693951691,1.24495033535619,0.687005207719959,0,0.482310946912862,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.99305723198833,0.537067407487635,1.44904705648902,0.687005207719959,0,0.559648038066626,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.912527818969571,0.462742574846285,1.36231306309286,0.687005207719959,0,0.519475805776834,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.5891754223333,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.538926101812201,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.656360124547754,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.5119221570256,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.754364695314467,0.331104768379743,1.17762462224919,0.687005207719959,0,0.420705356545303,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.489340035624957,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.718080160902687,0.294856301920317,1.14130401988506,0.687005207719959,0,0.51108733139829,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.641503701362285,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.296228198945731,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,1.00012642020345,0.536968573797683,1.46328426660922,0.687005207719959,0,0.812985037948479,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.646077782294098,0.227092561735488,1.06506300285271,0.687005207719959,0,0.506563755008334,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.620969018865014,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.517462960279873,0.079397050438436,0.955528870121309,0.687005207719959,0,0.510615935502515,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.776116122770915,0.315403175667072,1.23682906987476,0.687005207719959,0,0.588363382371142,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.729266931595737,0.30365471669647,1.154879146495,0.687005207719959,0,0.504895035656967,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.788408995743537,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,NA,NA,NA,0.687005207719959,0,0.745552710452252,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.565902459038171,0.133176852366436,0.998628065709907,0.687005207719959,0,0.478310770345097,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
8,2,0.621633104446795,11.2432662088936,0.865131799772095,0.511337629137359,1.21892597040683,0.881128424793473,0.440479610169636,1.32177723941731,0.687005207719959,0,0.629963993919569,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,13
