"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.01399173132671,0.473479258667757,1.55450420398565,0.790897524362758,0,0.406278827426829,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.353802687729907,-0.177519365022057,0.885124740481871,0.790897524362758,0,0.295637435963397,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.934344582202672,0.384179267423758,1.48450989698159,0.790897524362758,0,0.371107725536359,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.14593114603608,0.544556411827615,1.74730588024455,0.790897524362758,0,0.0930392580139121,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.675256305179115,0.110948756003159,1.23956385435507,0.790897524362758,0,0.379569933860202,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.76677582285852,1.18054672997102,2.35300491574601,0.790897524362758,0,1.12056869908719,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.00080493505082,0.427273910174392,1.57433595992724,0.790897524362758,0,0.571749432547779,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.355610764236987,-0.176454767609042,0.887676296083016,0.790897524362758,0,0.274932486149341,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.36405060404655,0.735432724213898,1.9926684838792,0.790897524362758,0,0.582917588517762,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.12664665599184,0.516736179108246,1.73655713287543,0.790897524362758,0,0.948374334173895,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.43819130183275,0.869918716156025,2.00646388750948,0.790897524362758,0,0.82737495834864,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.569181554242402,0.0115819022899832,1.12678120619482,0.790897524362758,0,0.461293352574537,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,-0.0798132232493045,-0.681800937263761,0.522174490765152,0.790897524362758,0,0.0237960484436609,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.873184282266677,0.279474117113483,1.46689444741987,0.790897524362758,0,0.124949874452479,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.860958332534685,0.296483923157002,1.42543274191237,0.790897524362758,0,0.427347204568294,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.259170633448417,-0.321733039304611,0.840074306201445,0.790897524362758,0,0.192088426526363,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.279242149384583,-0.268905757891821,0.827390056660987,0.790897524362758,0,0.261529798034072,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.477644983363405,-0.0909442831701526,1.04623424989696,0.790897524362758,0,0.250713756892312,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.844411817031171,0.293109500958458,1.39571413310388,0.790897524362758,0,0.104280052572593,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.65601443737013,1.03387740175906,2.2781514729812,0.790897524362758,0,1.53652024513121,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,2.09403708734953,1.48703790820883,2.70103626649023,0.790897524362758,0,2.03410397351816,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.10060826911414,0.500697817645871,1.7005187205824,0.790897524362758,0,0.831073393102489,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.33918395319124,0.732780605247948,1.94558730113452,0.790897524362758,0,0.867617123327902,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.316278992773618,-0.215399421257218,0.847957406804455,0.790897524362758,0,0.234341894289788,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.827833053417819,0.252280310963749,1.40338579587189,0.790897524362758,0,0.193441197023526,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,1.17597391213008,0.587161833062001,1.76478599119815,0.790897524362758,0,0.704908298159774,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.663409023614237,0.0813829887423372,1.24543505848614,0.790897524362758,0,0.550444920439077,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.491771029509977,-0.0716381226893101,1.05518018170926,0.790897524362758,0,0.383714517652527,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.48341873176009,-0.0796196209871901,1.04645708450737,0.790897524362758,0,0.453730604341501,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.70221186351473,0.161398042902596,1.24302568412686,0.790897524362758,0,0.419917565201601,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
8,2,0.621633104446795,11.2432662088936,1.14656311304792,0.68381927884033,1.60930694725551,0.583718878761373,-0.0153282471605942,1.18276600468334,0.790897524362758,0,0.627854620838985,0,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",50,0.5,4873,FALSE,27
