"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","reduce_coef","last","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
9.99999999999999,0,0,0,10.5948532379842,0,9.36480156418158,0,10.5948532379842,0,9.36480156418158,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,10.9861341494476,0,10.5948532379842,0,10.9861341494476,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,9.62269656354315,0,10.5948532379842,0,9.62269656354315,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,9.79267986965957,0,10.5948532379842,0,9.79267986965957,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,9.57143841753907,0,10.5948532379842,0,9.57143841753907,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,11.93569738481,0,10.5948532379842,0,11.93569738481,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,13.5756847867457,0,10.5948532379842,0,13.5756847867457,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,13.224507665652,0,10.5948532379842,0,13.224507665652,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,11.4690760615592,0,10.5948532379842,0,11.4690760615592,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
9.99999999999999,0,0,0,10.5948532379842,0,17.1172693423971,0,10.5948532379842,0,17.1172693423971,0,"normal","un",1000,100,0.5,0,0,0,0.9,FALSE,0,TRUE,FALSE,101,"leave-1",100,0.5,1e+05,TRUE,14
