"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,34.6572707721585,23.3497335797565,45.9648079645606,32.0312246943327,0,32.8064615975918,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,33.7704753371699,22.4741411698215,45.0668095045183,32.0312246943327,0,31.5688780792463,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,34.1461531200133,22.8264526355694,45.4658536044573,32.0312246943327,0,31.9975692499836,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,35.6534055532397,24.4175229082399,46.8892881982395,32.0312246943327,0,34.3784120548153,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,33.8451083332475,22.557994933043,45.132221733452,32.0312246943327,0,31.7449538068904,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,33.8838664306229,22.5860208240746,45.1817120371712,32.0312246943327,0,31.7397729683209,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,34.3073588077743,23.0274231175777,45.5872944979709,32.0312246943327,0,32.3094312430547,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,34.4401874860602,23.1188916832033,45.7614832889171,32.0312246943327,0,32.4998950431076,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,33.7597251429906,22.4623911632166,45.0570591227645,32.0312246943327,0,31.5970447822323,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
8,2,1.83697771289037,13.6739554257808,34.1109829453211,22.8631745581211,45.3587913325211,34.1311802287549,22.8177479101892,45.4446125473205,32.0312246943327,0,31.9780447520841,0,"chi","un",21,200,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",200,0.5,1e+05,FALSE,39
