"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.1503426929929,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.8977559696762,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.0198787390166,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.681800566288,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.1093417478083,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.7820707527315,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.7702719945051,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.9236035540127,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.0628559291679,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.0891171249691,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.7214858418533,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.2163210306332,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,18.794607680148,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,19.10153008249,0,19.0078032400953,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,1
