"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,17.0202383104627,6.84265056933168,27.1978260515937,18.8802074914961,0,17.0742648755207,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.9388592857356,8.37828843258123,29.49943013889,18.8802074914961,0,18.8158181330631,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.1111985424079,8.51707499465398,29.7053220901618,18.8802074914961,0,18.9654144703249,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.8511413190453,8.27955693522058,29.4227257028699,18.8802074914961,0,18.8256577647735,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.7540747755498,8.21340213309854,29.294747418001,18.8802074914961,0,18.6621911123203,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.0286035393684,8.48290437635693,29.5743027023799,18.8802074914961,0,18.889096197163,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,17.5343787450926,7.20051544109622,27.8682420490889,18.8802074914961,0,17.6678829199384,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.9607795442784,8.48832597392285,29.433233114634,18.8802074914961,0,18.8317279030475,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.8174341953757,8.24189175161215,29.3929766391392,18.8802074914961,0,18.7456224014396,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.1931641241726,8.6568588471278,29.7294694012174,18.8802074914961,0,19.0361102871941,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.4235257142018,8.81617529830421,30.0308761300993,18.8802074914961,0,19.1668269002301,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.2480100443946,8.65229696945728,29.8437231193319,18.8802074914961,0,19.0802823959508,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.1337431102314,8.56550410917579,29.701982111287,18.8802074914961,0,18.9832644810183,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.9822472050637,8.41914817671593,29.5453462334114,18.8802074914961,0,18.8666099813974,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.5857309150605,8.07469970994922,29.0967621201719,18.8802074914961,0,18.4838188214885,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,18.179087156508,8.68438967919546,27.6737846338205,18.8802074914961,0,17.4856498668902,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
8,2,1.83697771289037,13.6739554257808,19.0163377648607,8.56052971842558,29.4721458112957,19.2908459219811,8.81196320035467,29.7697286436076,18.8802074914961,0,19.0694069248077,0,"chi","un",21,100,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",100,0.5,1e+05,FALSE,3
