"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.6364228418822,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.5977898155983,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.9614762509965,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.5705369553691,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.5516087274169,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.5673432712408,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.4149202816288,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.4136582425803,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.6877056825306,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
8,2,1.83697771289037,13.6739554257808,NA,NA,NA,NA,NA,NA,26.535733121209,0,26.6559217530709,0,"chi","un",21,500,0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",500,0.5,1e+05,FALSE,38
