"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,113.775230538664,0,39.1380672258851,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,106.241074244809,0,35.5015762060532,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,98.4144330852456,0,36.7996116223139,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,113.066862290925,0,39.6091980029213,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,97.3505450517431,0,37.1380447241535,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,111.70849542309,0,36.1105331787432,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,117.66467691484,0,38.9208297624284,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,118.236687994716,0,37.5482959617437,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,93.257465633756,0,33.9298785668035,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,128.548796839252,0,38.4610516577685,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,125.08570431753,0,39.3291512940131,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,98.3092762323827,0,34.6861665780229,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,97.0887818459256,0,39.6198771771969,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,129.224200930191,0,35.9367235862404,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,92.7048492902754,0,36.5999579125879,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,107.49076021425,0,36.559209929216,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,107.416092148998,0,36.9341413111566,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,93.0057304862123,0,38.4502656014875,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,106.054289965549,0,35.6290755133547,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
34.5480055362518,0,0,34.5480055362518,114.128307113203,0,37.1077573122306,0,116.805369206523,0,39.6478056816514,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,10
