"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","main","inter","cov","total","sub_main","sub_inter","sub_cov","sub_total","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.7837056484315,0,0,96.7837056484315,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,95.725662722032,0,0,95.725662722032,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,98.887788021416,0,0,98.887788021416,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,100.555994589931,0,0,100.555994589931,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,87.723030635836,0,0,87.723030635836,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.0681029413662,0,0,96.0681029413662,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,95.5082734340239,0,0,95.5082734340239,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,100.071138451148,0,0,100.071138451148,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,93.9089235786309,0,0,93.9089235786309,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.0299738108176,0,0,96.0299738108176,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,100.084274409784,0,0,100.084274409784,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,94.8385449756893,0,0,94.8385449756893,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,93.4263631396095,0,0,93.4263631396095,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.1903549065843,0,0,96.1903549065843,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,94.2419805230682,0,0,94.2419805230682,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,90.945997458717,0,0,90.945997458717,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.4140775068903,0,0,96.4140775068903,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,92.4293264364774,0,0,92.4293264364774,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,97.4436239265249,0,0,97.4436239265249,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,90.8019899013885,0,0,90.8019899013885,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,94.3084847106329,0,0,94.3084847106329,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,98.825190861908,0,0,98.825190861908,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,99.6332534819067,0,0,99.6332534819067,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,96.5203409807364,0,0,96.5203409807364,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,99.0967482687846,0,0,99.0967482687846,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,97.9040088748254,0,0,97.9040088748254,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,99.7812123004889,0,0,99.7812123004889,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
97.7024344610317,0,0,97.7024344610317,96.1116905440601,0,0,96.1116905440601,94.246335621921,0,0,94.246335621921,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,83
