"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","main","inter","cov","total","sub_main","sub_inter","sub_cov","sub_total","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","i"
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.1166632602619,0,0,92.1166632602619,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.3267467095373,0,0,91.3267467095373,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.976591380046,0,0,91.976591380046,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.1843178343597,0,0,92.1843178343597,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.2984939427146,0,0,90.2984939427146,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,89.5495842106444,0,0,89.5495842106444,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,89.6090943437697,0,0,89.6090943437697,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.6145540824585,0,0,93.6145540824585,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.3150279470633,0,0,90.3150279470633,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,87.0502503307118,0,0,87.0502503307118,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,89.0181351210653,0,0,89.0181351210653,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.0519840323988,0,0,91.0519840323988,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.1356649729976,0,0,93.1356649729976,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.597186095577,0,0,90.597186095577,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,85.6184851269686,0,0,85.6184851269686,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,88.4250753913907,0,0,88.4250753913907,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.4420884857706,0,0,92.4420884857706,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,94.8374442415492,0,0,94.8374442415492,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.0919752732404,0,0,93.0919752732404,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,82.9467565119449,0,0,82.9467565119449,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.9211117834725,0,0,91.9211117834725,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.9636376475144,0,0,92.9636376475144,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.6480379976544,0,0,86.6480379976544,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,95.0166329849105,0,0,95.0166329849105,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,88.1145109628119,0,0,88.1145109628119,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.714249740724,0,0,91.714249740724,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,94.6054642103607,0,0,94.6054642103607,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.1061005528174,0,0,90.1061005528174,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,87.0268629406361,0,0,87.0268629406361,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.2005194284097,0,0,93.2005194284097,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.1577705590977,0,0,86.1577705590977,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.2599663434263,0,0,92.2599663434263,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.0156814881547,0,0,90.0156814881547,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.3372254513722,0,0,93.3372254513722,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.8051351736999,0,0,91.8051351736999,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.5538623676061,0,0,90.5538623676061,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.6450441783751,0,0,86.6450441783751,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,92.6516968528956,0,0,92.6516968528956,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.5227855294969,0,0,86.5227855294969,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,96.7175925176018,0,0,96.7175925176018,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.7035293600234,0,0,90.7035293600234,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,97.6509827485971,0,0,97.6509827485971,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,85.6611914094724,0,0,85.6611914094724,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.4874170842628,0,0,86.4874170842628,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.9851339625905,0,0,90.9851339625905,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.5336574614574,0,0,90.5336574614574,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.8591302842623,0,0,90.8591302842623,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.0508178836599,0,0,90.0508178836599,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,86.7577104438905,0,0,86.7577104438905,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,96.6617613550387,0,0,96.6617613550387,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,91.3143509657506,0,0,91.3143509657506,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,90.4381095699736,0,0,90.4381095699736,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,88.1932450011534,0,0,88.1932450011534,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,84.5382961635342,0,0,84.5382961635342,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.1939391330549,0,0,93.1939391330549,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,93.6647142894892,0,0,93.6647142894892,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
97.7024344610317,0,0,97.7024344610317,91.1863076805357,0,0,91.1863076805357,94.256885675375,0,0,94.2568856753751,"chi","I",33,1500,0.5,0,0,0,0,FALSE,0.5,200,TRUE,78
