"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.739310624827632,0.451034967074393,1.02758628258087,0.495387091871561,0,0.511270953639199,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.700241843335886,0.409656836374526,0.990826850297246,0.495387091871561,0,0.672476620823837,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.627570754345853,0.341290287426081,0.913851221265625,0.495387091871561,0,0.550613236156573,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.606625889096436,0.3151877372609,0.898064040931972,0.495387091871561,0,0.573211140777494,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.438912989145359,0.151000940526843,0.726825037763875,0.495387091871561,0,0.325790007076408,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.430519533721304,0.141555595552476,0.719483471890131,0.495387091871561,0,0.275511657566372,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.490953966061304,0.198393831410243,0.783514100712365,0.495387091871561,0,0.440107142714417,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.570132333323856,0.278876077802068,0.861388588845644,0.495387091871561,0,0.536595642784943,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.558678475604706,0.269543850727512,0.8478131004819,0.495387091871561,0,0.504208905255653,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
8,2,0.621633104446795,11.2432662088936,0.549313186742471,0.336799848352344,0.761826525132599,0.84840254509177,0.559366974891679,1.13743811529186,0.495387091871561,0,0.788525057011357,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,23
