"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.686173730775044,0.449201490880272,0.923145970669815,0.578370380600642,0,0.671106551511087,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.50597607803141,0.267920591966239,0.744031564096582,0.578370380600642,0,0.464349423849885,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.544647698992695,0.307341906887404,0.781953491097987,0.578370380600642,0,0.502165449603286,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.24458596174079,0.00137957696869616,0.487792346512883,0.578370380600642,0,0.180070227470689,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.602709828101283,0.361452820836136,0.843966835366431,0.578370380600642,0,0.615713939269524,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.555360841804542,0.316698656150952,0.794023027458132,0.578370380600642,0,0.484052495741678,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.297464832940416,0.0596678428117796,0.535261823069052,0.578370380600642,0,0.242562842621579,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.514379957270319,0.278212487992264,0.750547426548373,0.578370380600642,0,0.526886509279074,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.552763934703602,0.318441529879232,0.787086339527972,0.578370380600642,0,0.51729425077747,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.614841236500932,0.374346330572403,0.855336142429462,0.578370380600642,0,0.595181471950181,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.684731839405214,0.44316851543334,0.926295163377087,0.578370380600642,0,0.659417742850207,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.479835417375473,0.241630215960163,0.718040618790784,0.578370380600642,0,0.47828857650011,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.664769713997237,0.423584303839358,0.905955124155117,0.578370380600642,0,0.659644912940415,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.508251925503584,0.270051757588626,0.746452093418542,0.578370380600642,0,0.416690024855807,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.574206597087869,0.338602667467034,0.809810526708704,0.578370380600642,0,0.586326721863183,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
8,2,0.621633104446795,11.2432662088936,0.590336537903082,0.407631006904671,0.773042068901493,0.515415857815052,0.27157730408595,0.759254411544154,0.578370380600642,0,0.451730912735782,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,14
