"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.551489774417172,0.302412162980547,0.800567385853797,0.521269371504334,0,0.592328981758431,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.307550941345127,0.0573166701568017,0.557785212533453,0.521269371504334,0,0.208604870950515,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.51502040990803,0.267155673607927,0.762885146208134,0.521269371504334,0,0.563618145293455,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.59877286073628,0.344105126888946,0.853440594583615,0.521269371504334,0,0.641265818038291,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.421069550887184,0.16600392434227,0.676135177432098,0.521269371504334,0,0.426595693335523,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.525664540354048,0.278843873815327,0.772485206892769,0.521269371504334,0,0.587603858681214,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.650668527686005,0.403508359033396,0.897828696338616,0.521269371504334,0,0.550623698787332,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.650189474749808,0.401933429982084,0.898445519517532,0.521269371504334,0,0.667284479156734,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.418533098402048,0.172098107670073,0.664968089134022,0.521269371504334,0,0.361225085539978,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.557827225556641,0.306192990329029,0.809461460784254,0.521269371504334,0,0.612810928063159,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.308913440985487,0.0670998970497685,0.550726984921206,0.521269371504334,0,0.344215384294405,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.33712618676736,0.0911835280228568,0.583068845511863,0.521269371504334,0,0.349465860828527,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
8,2,0.621633104446795,11.2432662088936,0.41548696992895,0.221828525180152,0.609145414677748,0.272690294719569,0.0273599095210512,0.518020679918088,0.521269371504334,0,0.359979055210497,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,0.5,"leave-d",50,0.5,4873,FALSE,30
