"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,10.8547099872974,4.84098735418321,13.8602121135772,10.7796919605129,-9383.27421715544,10.1040395660558,648.089860076434,8.72472926893632,"normal","I",1000,500,0.5,0,0,0,FALSE,FALSE,375,"leave-d",11180,0.5,1e+05,68
