"","X1","X2","X3","X4","X5","X6","dist","tran"
"1",3.99639773901885,5.4068274990898,3.30445920972236,1.814359842364,3.37730699507911,2.05415875047937,"Chi_ind","null"
"2",3.99639773901885,5.4068274990898,3.51091657699271,0.993496134940462,3.35255922966005,1.25716407635381,"Chi_ind","null"
"3",3.99639773901885,5.4068274990898,4.11934940075,0.688335493755151,4.01902210581241,0.852054249526587,"Chi_ind","null"
"4",3.99639773901885,5.4068274990898,3.08497736215084,1.26770313578762,2.97152114509263,1.47834221693934,"Chi_ind","null"
"5",3.99639773901885,5.4068274990898,2.93471195957067,0.138033554154978,2.71706013566764,0.449961659935762,"Chi_ind","null"
"6",3.99639773901885,5.4068274990898,4.32269296665072,0.739053404664177,4.13270306574917,0.994112809591587,"Chi_ind","null"
"7",3.99639773901885,5.4068274990898,2.5906705461439,2.15223194646645,2.40014585335174,2.34373374931391,"Chi_ind","null"
"8",3.99639773901885,5.4068274990898,3.12367139427962,0.876892403605833,3.0463966613639,1.06890575616117,"Chi_ind","null"
"9",3.99639773901885,5.4068274990898,3.15132063219068,1.17017655737481,3.07867520389,1.41081678000515,"Chi_ind","null"
"10",3.99639773901885,5.4068274990898,2.53686565362712,0.521602984445092,2.49387125229517,0.645349425540924,"Chi_ind","null"
"11",3.99639773901885,5.4068274990898,3.42122987159835,0.730086705950196,3.39710782514613,0.847795778216011,"Chi_ind","null"
"12",3.99639773901885,5.4068274990898,2.36272765474055,1.50181052242892,2.40971053328579,1.69258236631842,"Chi_ind","null"
"13",3.99639773901885,5.4068274990898,3.5091460705089,0.226779467999831,3.40353215165572,0.362352293863211,"Chi_ind","null"
"14",3.99639773901885,5.4068274990898,3.60382276583067,1.15251982670846,3.68438963498487,1.26585612574403,"Chi_ind","null"
"15",3.99639773901885,5.4068274990898,2.71476453995365,1.585676076088,2.83304764038855,1.71510383779458,"Chi_ind","null"
"16",3.99639773901885,5.4068274990898,3.53577046398273,0.798142199270311,3.65017431662825,0.829884906325128,"Chi_ind","null"
"17",3.99639773901885,5.4068274990898,2.70040850385275,0.891391711954126,2.57709657003878,0.868271994887372,"Chi_ind","null"
"18",3.99639773901885,5.4068274990898,2.95113614733088,1.30821453386964,3.04731346249931,1.43041590164859,"Chi_ind","null"
"19",3.99639773901885,5.4068274990898,3.08266403927675,0.866254173298844,3.13164433230921,0.862661300339075,"Chi_ind","null"
"20",3.99639773901885,5.4068274990898,2.78131845408042,1.23518530659155,2.8343632979446,1.24596244026531,"Chi_ind","null"
"21",3.99639773901885,5.4068274990898,3.00604470278817,0.076385499016884,3.0225451887681,0.152905591469368,"Chi_ind","null"
"22",3.99639773901885,5.4068274990898,2.3506730292737,1.62404209845458,2.23749026248986,1.82317989650394,"Chi_ind","null"
"23",3.99639773901885,5.4068274990898,3.00055055368525,0.640004089202754,2.92974773576494,0.817121249399818,"Chi_ind","null"
"24",3.99639773901885,5.4068274990898,3.72769086971005,1.15565355535478,3.66627496862096,1.35618376738188,"Chi_ind","null"
"25",3.99639773901885,5.4068274990898,2.11446713198653,2.21735875397831,2.1461512426541,2.38043594401517,"Chi_ind","null"
"26",3.99639773901885,5.4068274990898,3.77959509643959,0.667790465210827,3.92384061326732,0.790118034089639,"Chi_ind","null"
"27",3.99639773901885,5.4068274990898,2.9482971416206,0.138279413582361,3.03076728845782,0.202613774066765,"Chi_ind","null"
"28",3.99639773901885,5.4068274990898,2.77909377572509,1.11992945694935,2.64521326729601,1.44553806557499,"Chi_ind","null"
"29",3.99639773901885,5.4068274990898,3.85532897884142,0.359432277940338,3.70432193277059,0.664457264407289,"Chi_ind","null"
"30",3.99639773901885,5.4068274990898,2.97510710903826,0.454285548840622,3.09152003706394,0.51359030576234,"Chi_ind","null"
"31",3.99639773901885,5.4068274990898,3.44837330586064,0.484994551797207,3.2946666628976,0.731982253354458,"Chi_ind","null"
"32",3.99639773901885,5.4068274990898,2.83665301158695,0.456549343769702,2.9900775868738,0.502262689542184,"Chi_ind","null"
"33",3.99639773901885,5.4068274990898,3.44761339739998,-0.00195402806703981,3.33789931929415,0.23609562984165,"Chi_ind","null"
"34",3.99639773901885,5.4068274990898,3.31503321527113,1.60343082831054,3.29790576838667,1.60500163305941,"Chi_ind","null"
"35",3.99639773901885,5.4068274990898,3.3959114396662,0.319076311138456,3.27974866600523,0.546680801199174,"Chi_ind","null"
"36",3.99639773901885,5.4068274990898,2.78624020653646,0.921255459008917,2.61984026279607,1.12965050386741,"Chi_ind","null"
"37",3.99639773901885,5.4068274990898,2.57593868087753,1.49256112693924,2.57863683316008,1.651503586985,"Chi_ind","null"
"38",3.99639773901885,5.4068274990898,3.36490257388258,1.22033863448358,3.06907474731754,1.53244489678877,"Chi_ind","null"
"39",3.99639773901885,5.4068274990898,2.58934337878579,0.734538147751175,2.67664031536436,0.762455820936955,"Chi_ind","null"
"40",3.99639773901885,5.4068274990898,2.67751840437143,0.554492488309483,2.75290253576738,0.651749299302517,"Chi_ind","null"
"41",3.99639773901885,5.4068274990898,3.00329462357688,1.02388770995255,3.02429994821382,0.965284251022745,"Chi_ind","null"
"42",3.99639773901885,5.4068274990898,3.26696824090744,0.743517469890486,3.24220250516283,0.842293919007437,"Chi_ind","null"
"43",3.99639773901885,5.4068274990898,3.66015924043092,-0.190522868137241,3.63160713421752,-0.0766303746372632,"Chi_ind","null"
"44",3.99639773901885,5.4068274990898,2.99102891381252,1.33969206157794,2.83240469252835,1.59562880637171,"Chi_ind","null"
"45",3.99639773901885,5.4068274990898,4.38683493791738,-0.0151754850886832,4.36391272080978,0.11731822396944,"Chi_ind","null"
"46",3.99639773901885,5.4068274990898,3.25051448752074,0.123655640440547,3.15435031205084,0.276212794304773,"Chi_ind","null"
"47",3.99639773901885,5.4068274990898,2.74301545377163,0.318287531460189,2.6485617327489,0.494382613454827,"Chi_ind","null"
"48",3.99639773901885,5.4068274990898,3.74486962204031,0.769163495829522,3.43343100369349,1.17619049409572,"Chi_ind","null"
"49",3.99639773901885,5.4068274990898,2.74687072813905,1.4946234991019,2.71674294814543,1.6642159221993,"Chi_ind","null"
"50",3.99639773901885,5.4068274990898,1.98283863535132,0.286024787193528,1.97686540323579,0.437293809565848,"Chi_ind","null"
"51",3.99639773901885,5.4068274990898,2.5767120698881,0.726387512877082,2.66756662913126,0.759446903388854,"Chi_ind","null"
"52",3.99639773901885,5.4068274990898,3.98529688808908,0.0996799681900313,3.96428780636294,0.171880344699066,"Chi_ind","null"
"53",3.99639773901885,5.4068274990898,3.46493969043157,0.338814056112784,3.49276334687412,0.349068747257297,"Chi_ind","null"
