"","X1","X2","X3","X4","X5","X6","dist"
"1",4.01119179109873,5.22129874490857,3.410372980352,3.33214800577389,3.34831247117343,3.85791281275895,"Chi_ind"
"2",4.01119179109873,5.22129874490857,3.64325222912232,1.921601104815,3.78173930385259,1.88057759623382,"Chi_ind"
"3",4.01119179109873,5.22129874490857,3.41025576656062,4.46213235262895,3.328390028192,4.95514442860486,"Chi_ind"
"4",4.01119179109873,5.22129874490857,4.37048668346508,3.1017809375147,4.41335180925696,3.31431635234972,"Chi_ind"
"5",4.01119179109873,5.22129874490857,4.53990222257257,2.17438609128311,4.5936148249167,2.29077376247942,"Chi_ind"
"6",4.01119179109873,5.22129874490857,3.36716282828074,3.44955876061681,3.74094983355926,3.13665558486782,"Chi_ind"
"7",4.01119179109873,5.22129874490857,4.7778199538609,1.8107579326008,5.12269105530596,1.83416218053823,"Chi_ind"
"8",4.01119179109873,5.22129874490857,4.82028313344179,0.162096038783341,4.85860541883756,0.292791513048689,"Chi_ind"
"9",4.01119179109873,5.22129874490857,4.61049998096946,2.31637151953455,4.88457841978261,2.32604496368536,"Chi_ind"
"10",4.01119179109873,5.22129874490857,3.56112110394699,2.57358071698238,3.89244991516703,2.43913532867589,"Chi_ind"
"11",4.01119179109873,5.22129874490857,4.42702360662871,1.74834116720098,4.46997896883796,1.8045657026877,"Chi_ind"
"12",4.01119179109873,5.22129874490857,3.8237357219411,2.51342380526677,3.94667902908602,2.60320336792295,"Chi_ind"
"13",4.01119179109873,5.22129874490857,3.63725721854554,2.86592008148207,3.84075495862621,2.9405371849045,"Chi_ind"
"14",4.01119179109873,5.22129874490857,3.56204904746915,4.81732189019361,3.88525919093517,4.80940127053577,"Chi_ind"
"15",4.01119179109873,5.22129874490857,5.06585687419649,1.75599774076173,5.06161410303899,2.07547129433615,"Chi_ind"
"16",4.01119179109873,5.22129874490857,5.20888990071783,3.29400582150411,5.46342410082947,3.42503451272715,"Chi_ind"
"17",4.01119179109873,5.22129874490857,4.45980018420043,1.63725829138903,4.52774481079927,1.76974818245904,"Chi_ind"
"18",4.01119179109873,5.22129874490857,4.14303383765591,2.22201072471936,4.34280159839253,2.32224061315028,"Chi_ind"
"19",4.01119179109873,5.22129874490857,3.55890571885926,3.13465653842198,3.58966596347004,3.53331901572801,"Chi_ind"
"20",4.01119179109873,5.22129874490857,4.38387477738037,2.58405326766562,4.41037782198085,2.57199982354689,"Chi_ind"
"21",4.01119179109873,5.22129874490857,4.19899083652047,2.59539758854518,4.33805949911594,2.77427783242005,"Chi_ind"
"22",4.01119179109873,5.22129874490857,3.58418527965411,1.91752105519265,3.82472216908487,1.84761314072446,"Chi_ind"
"23",4.01119179109873,5.22129874490857,3.19364420089016,4.18692312100422,3.26128415655791,4.40749163015329,"Chi_ind"
"24",4.01119179109873,5.22129874490857,3.92999855450566,4.33387252774219,4.08073670588964,4.49060586797014,"Chi_ind"
"25",4.01119179109873,5.22129874490857,5.19474354685286,2.91605224724855,5.40745274715639,2.93481016562485,"Chi_ind"
"26",4.01119179109873,5.22129874490857,4.78913555248991,2.08934217856419,5.08067000349648,2.1800838907154,"Chi_ind"
"27",4.01119179109873,5.22129874490857,4.12123623642501,2.67698194122886,4.221732634674,2.90617295452968,"Chi_ind"
"28",4.01119179109873,5.22129874490857,2.54104993586486,3.60687013704819,2.73044606359359,3.700595580784,"Chi_ind"
"29",4.01119179109873,5.22129874490857,4.37851560696528,2.23408359073206,4.36116348327578,2.49804018594387,"Chi_ind"
"30",4.01119179109873,5.22129874490857,4.33386498258165,4.4282971389045,4.46873791309047,4.73014416273497,"Chi_ind"
"31",4.01119179109873,5.22129874490857,4.29996622503896,4.66513995971741,4.42098493907466,4.89428088793886,"Chi_ind"
"32",4.01119179109873,5.22129874490857,5.01268120528845,2.93048615971277,4.99776028976694,3.1433393227686,"Chi_ind"
"33",4.01119179109873,5.22129874490857,3.56291864897182,3.7903264091298,3.90808634823123,3.81623303418873,"Chi_ind"
"34",4.01119179109873,5.22129874490857,3.39393086318905,2.94457055488045,3.551608924405,3.04065319978618,"Chi_ind"
"35",4.01119179109873,5.22129874490857,4.00706170774933,2.00843934325459,4.26598398992822,2.00560456574711,"Chi_ind"
"36",4.01119179109873,5.22129874490857,4.27206955715237,2.86469234901404,4.58497777549784,2.81217145876725,"Chi_ind"
"37",4.01119179109873,5.22129874490857,4.1873751961208,3.28058882366566,4.26317044145186,3.36073332832433,"Chi_ind"
"38",4.01119179109873,5.22129874490857,4.69733480855477,2.32731452513959,4.60801238810226,2.72620897470244,"Chi_ind"
"39",4.01119179109873,5.22129874490857,4.22500017036589,3.36027403197248,4.30935783358836,3.51864772132496,"Chi_ind"
"40",4.01119179109873,5.22129874490857,4.53959533622961,2.40295912744874,4.54556598169667,2.78601998581732,"Chi_ind"
"41",4.01119179109873,5.22129874490857,3.95273865153564,2.88922355427452,4.18230535683247,2.87134880526252,"Chi_ind"
"42",4.01119179109873,5.22129874490857,3.28800542296005,2.33349625773218,3.27183961611178,2.55439138433557,"Chi_ind"
"43",4.01119179109873,5.22129874490857,3.52531630705554,1.5636480044522,3.73026260154745,1.53025832360606,"Chi_ind"
"44",4.01119179109873,5.22129874490857,3.69057258019005,2.80767484400587,3.8849947713712,2.97529350181477,"Chi_ind"
"45",4.01119179109873,5.22129874490857,4.17116075209181,3.48689132306541,4.3935815717753,3.37637073864449,"Chi_ind"
"46",4.01119179109873,5.22129874490857,3.86031583022718,2.91596245938127,3.92976000468804,3.10946969949666,"Chi_ind"
"47",4.01119179109873,5.22129874490857,4.21502492007016,1.10586390931148,4.34688735889857,1.14991465796827,"Chi_ind"
"48",4.01119179109873,5.22129874490857,4.75074256085308,3.14897189760146,4.72279720381642,3.48084447428709,"Chi_ind"
"49",4.01119179109873,5.22129874490857,4.59182240459371,2.01971368049055,4.94314784781587,2.16244224164661,"Chi_ind"
"50",4.01119179109873,5.22129874490857,4.02001621512852,2.97135488246029,4.17171457956547,3.11366359384438,"Chi_ind"
