"","X1","X2","X3","X4","X5","X6","dist","tran"
"1",2.98003369041105,5.0259285680348,2.36657880524948,0.645057711611468,2.24626759775082,0.79516527876373,"Chi_ind","null"
"2",2.98003369041105,5.0259285680348,2.7992122806825,1.54552938584643,2.79917841093259,1.58686082629315,"Chi_ind","null"
"3",2.98003369041105,5.0259285680348,2.85046259840135,1.96558679767996,2.75225019449916,2.19802726730035,"Chi_ind","null"
"4",2.98003369041105,5.0259285680348,3.12794122999668,0.757406672713842,2.82299002022939,1.05255838703651,"Chi_ind","null"
"5",2.98003369041105,5.0259285680348,2.59617277583918,1.21698952353954,2.54153140294591,1.35830982596825,"Chi_ind","null"
"6",2.98003369041105,5.0259285680348,3.36863574841753,1.81236996680642,3.04984336865532,2.09921139248741,"Chi_ind","null"
"7",2.98003369041105,5.0259285680348,1.97700731607013,2.38151243967673,1.9314076776007,2.59281319358221,"Chi_ind","null"
"8",2.98003369041105,5.0259285680348,3.21725803950805,1.50813325634588,3.07158608797154,1.66317333031895,"Chi_ind","null"
"9",2.98003369041105,5.0259285680348,3.28770082158486,1.73483208037803,3.14946427037644,2.01278348522165,"Chi_ind","null"
"10",2.98003369041105,5.0259285680348,2.68815094857443,1.9514912774629,2.59606613403425,2.12860008033588,"Chi_ind","null"
"11",2.98003369041105,5.0259285680348,2.62457191281315,2.28970714256434,2.42874166374189,2.56278837323618,"Chi_ind","null"
"12",2.98003369041105,5.0259285680348,3.07014989685826,2.59155014624148,2.89565789853894,2.87654955517183,"Chi_ind","null"
"13",2.98003369041105,5.0259285680348,3.49751508237834,1.92810875265899,3.43477666460931,2.21892489505793,"Chi_ind","null"
"14",2.98003369041105,5.0259285680348,3.64506625681874,1.54770025501495,3.44985420910311,1.77617219419156,"Chi_ind","null"
"15",2.98003369041105,5.0259285680348,2.50134695274089,1.8380882569808,2.46126280762478,1.9655857302546,"Chi_ind","null"
"16",2.98003369041105,5.0259285680348,2.99910502385417,1.13621751749772,2.88157977724197,1.35473310050443,"Chi_ind","null"
"17",2.98003369041105,5.0259285680348,3.00757252198884,2.03622839219538,2.72269775948574,2.42257131970918,"Chi_ind","null"
"18",2.98003369041105,5.0259285680348,2.59055276150325,1.28687915659084,2.52317638500285,1.49012656379391,"Chi_ind","null"
"19",2.98003369041105,5.0259285680348,3.83169027548887,0.971228670421449,3.68475625323534,1.23945937562961,"Chi_ind","null"
"20",2.98003369041105,5.0259285680348,3.66256899864255,2.02973955185728,3.51568311237776,2.24877540055562,"Chi_ind","null"
"21",2.98003369041105,5.0259285680348,2.54882994210509,1.58139517083575,2.39991486589006,1.6614089752404,"Chi_ind","null"
"22",2.98003369041105,5.0259285680348,3.52083629321505,1.35327870204105,3.25282255058787,1.64828007566059,"Chi_ind","null"
"23",2.98003369041105,5.0259285680348,2.82337625721437,2.56721659529717,2.83234385569402,2.79883003581515,"Chi_ind","null"
"24",2.98003369041105,5.0259285680348,2.72945057362445,1.68196624759798,2.68403141707039,1.76449188256744,"Chi_ind","null"
"25",2.98003369041105,5.0259285680348,3.96155590853223,2.16164950781561,3.83455107360856,2.33516823351428,"Chi_ind","null"
"26",2.98003369041105,5.0259285680348,2.84365282032631,1.27880443377482,2.70376397351663,1.37476342562396,"Chi_ind","null"
"27",2.98003369041105,5.0259285680348,2.83209629589959,1.35410411956217,2.79727886207985,1.49292074439551,"Chi_ind","null"
"28",2.98003369041105,5.0259285680348,2.17461719997309,2.00630414721036,2.2617970487481,1.97214707318525,"Chi_ind","null"
"29",2.98003369041105,5.0259285680348,3.71540003503529,1.8665699313448,3.47217803924513,2.12816800500563,"Chi_ind","null"
"30",2.98003369041105,5.0259285680348,3.42361299626058,1.60652476032276,3.20358948128442,1.73720319969551,"Chi_ind","null"
"31",2.98003369041105,5.0259285680348,3.4125526751498,0.379186822830098,3.22703204977873,0.618229220480976,"Chi_ind","null"
