"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.4110570776029,15.2072544244658,31.61485973074,20.8071733447675,0,20.7024659138559,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.3741107975284,15.1787042895495,31.5695173055074,20.8071733447675,0,20.6153929035766,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.1466492827591,14.9717726349972,31.321525930521,20.8071733447675,0,20.468917409829,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.3904744324624,15.2004786623261,31.5804702025988,20.8071733447675,0,20.6080197820677,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.6864130051614,15.4838600596356,31.8889659506872,20.8071733447675,0,21.0131259597161,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.2055576978815,15.0040017645582,31.4071136312047,20.8071733447675,0,20.738004780228,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.7852307070536,15.602031135872,31.9684302782351,20.8071733447675,0,20.9195118394915,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.4851566844976,15.2789094961455,31.6914038728497,20.8071733447675,0,20.9300234389808,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,24.0421835122633,15.8615258330758,32.2228411914509,20.8071733447675,0,21.5646164903685,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.4008756285237,15.198903065943,31.6028481911043,20.8071733447675,0,20.7135113608857,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,24.4585417470471,16.2829396750743,32.63414381902,20.8071733447675,0,21.8622919924918,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.3838821336871,15.2138719015739,31.5538923658004,20.8071733447675,0,20.8407334857309,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.2295359622117,15.043665555794,31.4154063686294,20.8071733447675,0,20.554596222247,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.6065232532181,15.414182883574,31.7988636228623,20.8071733447675,0,21.0427699273522,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.1703713965732,14.9791972745401,31.3615455186063,20.8071733447675,0,20.4784813205496,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,20.9292518039733,13.1036913639192,28.7548122440273,20.8071733447675,0,18.6377912226524,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.3597471174145,15.2441119647871,31.4753822700418,20.8071733447675,0,20.6002086898232,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,24.4644814575967,16.2667657716837,32.6621971435097,20.8071733447675,0,21.5217332459369,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.6667784648016,15.4406489706541,31.8929079589491,20.8071733447675,0,20.9508930178635,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
8,2,0.621633104446795,11.2432662088936,23.4274740393692,15.2665243776207,31.5884237011178,23.3767765474488,15.186400243846,31.5671528510516,20.8071733447675,0,20.68164574506,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,3
