"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","prop_total","prop_inter","sub_GCTA_total","sub_GCTA_inter","sub_prop_total","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","sigma_main_approx","i"
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,10.6802702066676,6.95007814310711,14.4104622702281,10.3241913482291,0,0,0,10.4935872405989,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,13.0174318022208,9.10464864277987,16.9302149616617,10.3241913482291,0,0,0,13.1248305492601,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.98567887529151,6.52850039371355,13.4428573568695,10.3241913482291,0,0,0,10.5007231509604,0,40.4609046608348,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.49113073939229,6.48252477544914,12.4997367033354,10.3241913482291,0,0,0,8.97780461706597,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,13.1116785413867,9.52866210950001,16.6946949732734,10.3241913482291,0,0,0,12.4978766844959,0,41.4878088332488,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,11.845930537924,8.38251836816704,15.309342707681,10.3241913482291,0,0,0,12.0613039747234,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.95861460799587,6.46593979617658,13.4512894198152,10.3241913482291,0,0,0,10.4420170223328,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.16589478686407,5.79744746957869,12.5343421041494,10.3241913482291,0,0,0,9.08381650814892,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.19349323597511,5.81493508569356,12.5720513862567,10.3241913482291,0,0,0,9.71743985193986,0,38.9427038070544,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.30339283033528,5.94241535402353,12.664370306647,10.3241913482291,0,0,0,9.75978479189294,0,39.266482535405,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,8.12869007538433,4.87561702568329,11.3817631250854,10.3241913482291,0,0,0,8.4212067838138,0,37.6358778506801,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,7.08554357907651,3.83009933662621,10.3409878215268,10.3241913482291,0,0,0,7.86570332418416,0,37.8272766140617,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,9.27109252106775,6.30518544740722,12.2369995947283,10.3241913482291,0,0,0,8.92017076255819,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
8.10417743583277,2.27461432920919,-0.0206337405272103,10.3375242839875,10.5662463071041,8.24268841631411,12.8898041978941,8.43455506682479,5.01429459284692,11.8548155408027,10.3241913482291,0,0,0,8.48532378737615,0,39.8595429206422,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,71
