"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","prop_total","prop_inter","sub_GCTA_total","sub_GCTA_inter","sub_prop_total","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","sigma_main_approx","i"
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,8.7426676845753,5.2496036322218,12.2357317369288,9.29041387253537,0,18.9688566763117,0,9.51723505989428,0,40.2252444549649,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,10.0839123005314,6.7077201594208,13.460104441642,9.29041387253537,0,18.9688566763117,0,9.61351645700627,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,9.5697880488634,6.27185406539031,12.8677220323365,9.29041387253537,0,18.9688566763117,0,9.40756084654912,0,37.7949176368807,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,5.52710261791178,2.41640336661775,8.63780186920581,9.29041387253537,0,18.9688566763117,0,5.66978869461754,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,9.43708492575925,6.08728877174874,12.7868810797698,9.29041387253537,0,18.9688566763117,0,9.98104677269346,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,8.59161120069668,5.37405334692985,11.8091690544635,9.29041387253537,0,18.9688566763117,0,7.8509611266663,0,36.5413536688081,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,4.33161843166632,1.21021438126033,7.45302248207231,9.29041387253537,0,18.9688566763117,0,5.43438233845321,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,6.68788704398226,3.60142069551861,9.77435339244592,9.29041387253537,0,18.9688566763117,0,7.50957196304697,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,10.1300902755093,6.53122200253301,13.7289585484855,9.29041387253537,0,18.9688566763117,0,10.2643278590867,0,41.5238729966967,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,8.3716189788437,5.11251087094215,11.6307270867452,9.29041387253537,0,18.9688566763117,0,8.53565286604504,0,37.1778676980993,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.69520809635268,4.14555068400995,11.2448655086954,9.29041387253537,0,18.9688566763117,0,8.89554448991898,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,10.2824859414797,6.71798627812972,13.8469856048297,9.29041387253537,0,18.9688566763117,0,10.5297718171978,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.75632413955165,4.56672102978844,10.9459272493149,9.29041387253537,0,18.9688566763117,0,8.4431107614086,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.12237253005798,3.80917580806981,10.4355692520462,9.29041387253537,0,18.9688566763117,0,7.90903828655101,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.89081282318657,4.62864178785976,11.1529838585134,9.29041387253537,0,18.9688566763117,0,8.80715532329642,0,37.5287121214918,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.03935034737449,3.72871359026225,10.3499871044867,9.29041387253537,0,18.9688566763117,0,8.16178165796573,0,38.143174312511,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,9.74188472492487,6.15970175267772,13.324067697172,9.29041387253537,0,18.9688566763117,0,10.1518612376462,0,41.6511071399673,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,4.93133506893259,1.90893941075602,7.95373072710917,9.29041387253537,0,18.9688566763117,0,5.37561138733725,0,34.7362600324997,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,10.0872765372392,6.51699708625212,13.6575559882263,9.29041387253537,0,18.9688566763117,0,10.4417991007196,0,41.4551034870544,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,9.93810756389103,6.91691689652223,12.9592982312598,9.29041387253537,0,18.9688566763117,0,9.79043708847191,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,9.31847742004384,6.13512272843085,12.5018321116568,9.29041387253537,0,18.9688566763117,0,9.11053772813822,0,36.6200384580429,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,8.57667903243079,5.58396922210038,11.5693888427612,9.29041387253537,0,18.9688566763117,0,8.27393127407065,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.91384096760692,4.52174868526244,11.3059332499514,9.29041387253537,0,18.9688566763117,0,7.85431474445246,0,38.8960603704887,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,7.35419243929296,4.26600606691545,10.4423788116705,9.29041387253537,0,18.9688566763117,0,8.07900965230561,0,35.6269479216338,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
7.39142348153427,1.75884956795098,-0.017327982468648,9.11561708454796,9.03464026178638,6.75804017693982,11.3112403466329,8.49596915269976,5.05757193786135,11.9343663675382,9.29041387253537,0,18.9688566763117,0,9.65980328028131,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,12
