"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","prop_total","prop_inter","sub_GCTA_total","sub_GCTA_inter","sub_prop_total","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","sigma_main_approx","i"
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,13.6182195123475,10.2910066736642,16.9454323510307,12.3021686415094,0,0,0,13.9202493710519,0,38.4499610587144,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,12.5627501444045,8.97996481374701,16.1455354750621,12.3021686415094,0,0,0,12.4957580410201,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,15.3355819918189,11.3326280577143,19.3385359259235,12.3021686415094,0,0,0,15.7723554923317,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,12.676731664218,9.23639181812248,16.1170715103135,12.3021686415094,0,0,0,12.6818344768693,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,12.9172148458744,9.48666374719161,16.3477659445572,12.3021686415094,0,0,0,12.8611922305318,0,39.8812917771921,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,13.9583269199216,10.1560546528197,17.7605991870235,12.3021686415094,0,0,0,13.9058624625702,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,15.457474698015,11.5783434431674,19.3366059528627,12.3021686415094,0,0,0,15.0215394619489,0,45.1576484422898,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,12.2270728591946,8.71123347664897,15.7429122417402,12.3021686415094,0,0,0,12.2787900756821,0,0,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,14.5979941731974,11.0482537082114,18.1477346381834,12.3021686415094,0,0,0,14.6496391060327,0,41.1404789970832,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
7.36023586367938,2.18251066979012,-0.0192616577882866,9.50422321789292,12.6793002867106,10.2954249823514,15.0631755910697,14.1060359018866,10.3526820329195,17.8593897708536,12.3021686415094,0,0,0,13.8875072162249,0,43.0214675548221,0,"chi","I",33,561,0.5,0,0.1,0,FALSE,0,TRUE,0.5,"leave-d",200,0.5,1e+05,TRUE,0.0024794110518174,21
