"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.15029617490339,0.781856296067493,1.51873605373929,1.0618270703559,0,0.991026782201113,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22416956202757,0.856758463403292,1.59158066065184,1.0618270703559,0,1.05265108455331,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.2285414512893,0.861480612181448,1.59560229039715,1.0618270703559,0,1.06727559374921,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23064238311712,0.863482714203764,1.59780205203047,1.0618270703559,0,1.06315123414394,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22740320775374,0.860372825202297,1.59443359030518,1.0618270703559,0,1.06158140127111,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.2417945524363,0.874743880527633,1.60884522434498,1.0618270703559,0,1.07378397528154,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23256020080628,0.865559525002333,1.59956087661023,1.0618270703559,0,1.06196680662188,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22902855790993,0.86195966744036,1.5960974483795,1.0618270703559,0,1.05725716625016,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.24347489707546,0.875874493869271,1.61107530028165,1.0618270703559,0,1.06719258246233,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23730159400873,0.870028887400229,1.60457430061722,1.0618270703559,0,1.07135260980235,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23454041598841,0.867471229658634,1.60160960231819,1.0618270703559,0,1.06757316216793,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22738734086763,0.860323042760696,1.59445163897456,1.0618270703559,0,1.06187223563508,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23997251753602,0.872799536443229,1.6071454986288,1.0618270703559,0,1.07056854628976,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22871536699816,0.861648990865008,1.59578174313131,1.0618270703559,0,1.05805656327891,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23004310470466,0.863044583209084,1.59704162620023,1.0618270703559,0,1.0559421053702,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.28668184918024,0.919349948241193,1.65401375011928,1.0618270703559,0,1.13158337559571,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.24995627195615,0.882927448604238,1.61698509530806,1.0618270703559,0,1.08190549391418,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23497164594814,0.867898602515705,1.60204468938057,1.0618270703559,0,1.0682270860292,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23081596429205,0.863749545635354,1.59788238294874,1.0618270703559,0,1.06338038747694,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22860584026426,0.861545396650414,1.59566628387811,1.0618270703559,0,1.05722389652082,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.24386914805018,0.876807552529755,1.61093074357061,1.0618270703559,0,1.07452181314902,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.24815458380391,0.880676190402801,1.61563297720501,1.0618270703559,0,1.07563079742518,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22742160491933,0.860383323299686,1.59445988653898,1.0618270703559,0,1.06201787416867,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.21264937741437,0.845414569380028,1.57988418544871,1.0618270703559,0,1.04567462709262,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.2287419978016,0.86167493729575,1.59580905830745,1.0618270703559,0,1.05768948714196,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.23037802163466,0.863455672441519,1.59730037082779,1.0618270703559,0,1.05861144521789,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22749779376637,0.860412259043115,1.59458332848963,1.0618270703559,0,1.06124244086835,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22552526780775,0.858499337232738,1.59255119838275,1.0618270703559,0,1.05280606179036,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.14845377203735,0.780304525153387,1.51660301892131,1.0618270703559,0,0.973517652532268,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.25805929667754,0.891148686580315,1.62496990677476,1.0618270703559,0,1.09573276451958,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.2343266727437,0.867271092336926,1.60138225315048,1.0618270703559,0,1.06673244051686,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
8,2,0.621633104446795,11.2432662088936,1.23449293276484,0.867748456983062,1.60123740854662,1.22716380494464,0.86010576061553,1.59422184927374,1.0618270703559,0,1.05516736170964,0,"1999","un",21,231,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",231,0.5,4873,FALSE,46
