"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.909805011317251,0.422511084253033,1.39709893838147,0.757251151632428,0,0.766678859359639,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.900882528979997,0.413582471205684,1.38818258675431,0.757251151632428,0,0.781759331299321,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.891174837689432,0.404207197278695,1.37814247810017,0.757251151632428,0,0.74603214027348,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.903899440503693,0.414993754048701,1.39280512695868,0.757251151632428,0,0.802885607030194,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.868752149798214,0.381449730470352,1.35605456912608,0.757251151632428,0,0.732381971847046,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.89304912060581,0.405463934089195,1.38063430712243,0.757251151632428,0,0.753078107621825,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.902740617823479,0.415454184578965,1.39002705106799,0.757251151632428,0,0.755129890033145,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.914481137117138,0.426795129342574,1.4021671448917,0.757251151632428,0,0.766693278746886,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.917909268392137,0.430362576026529,1.40545596075775,0.757251151632428,0,0.764880501642368,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.887937946943402,0.401159638146112,1.37471625574069,0.757251151632428,0,0.754429699648979,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.892665041567484,0.404872238738471,1.3804578443965,0.757251151632428,0,0.749023212609152,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.900249872874283,0.412862649457193,1.38763709629137,0.757251151632428,0,0.762050540819934,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.820658913951009,0.331356345205703,1.30996148269632,0.757251151632428,0,0.711475892065525,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.890257792071913,0.403045457643847,1.37747012649998,0.757251151632428,0,0.741953762351527,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.875077533163629,0.388311283619845,1.36184378270741,0.757251151632428,0,0.748019819152268,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.887780649828732,0.400457644824373,1.37510365483309,0.757251151632428,0,0.742290336075614,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.889736496518437,0.402950136814635,1.37652285622224,0.757251151632428,0,0.752768895162887,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.899082664827863,0.41205463188925,1.38611069776648,0.757251151632428,0,0.757435466255133,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.898555673625979,0.411094035200884,1.38601731205107,0.757251151632428,0,0.753047901171939,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.828597083188186,0.341549573769467,1.3156445926069,0.757251151632428,0,0.662898040418181,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.904915922844374,0.417668339918302,1.39216350577045,0.757251151632428,0,0.755716105135202,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.891762566520544,0.40453689604121,1.37898823699988,0.757251151632428,0,0.740751547788248,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.900899173772375,0.413536705564969,1.38826164197978,0.757251151632428,0,0.754237085594359,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.894750236023498,0.407524917079194,1.3819755549678,0.757251151632428,0,0.744985523905195,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.916225876182538,0.427773019176591,1.40467873318848,0.757251151632428,0,0.765581592831696,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.925565311212335,0.438327859962006,1.41280276246266,0.757251151632428,0,0.781266610886279,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.911668981236154,0.424377948045419,1.39896001442689,0.757251151632428,0,0.766012598030892,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.881474725570259,0.394153098108671,1.36879635303185,0.757251151632428,0,0.744816653178004,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.886202095935404,0.398973509780991,1.37343068208982,0.757251151632428,0,0.73803086618403,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,1.09446903582195,0.60653184725998,1.58240622438392,0.757251151632428,0,0.892902451584801,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.894563460667043,0.407337477950701,1.38178944338339,0.757251151632428,0,0.746097137440486,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.870759970764274,0.378049229194018,1.36347071233453,0.757251151632428,0,0.749185375779823,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.859365104131887,0.371858588396574,1.3468716198672,0.757251151632428,0,0.724883860670446,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.903372057736287,0.416083428308388,1.39066068716419,0.757251151632428,0,0.75557028653579,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.906975499538428,0.419717767417694,1.39423323165916,0.757251151632428,0,0.758237244315691,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.909901213972409,0.422670541178767,1.39713188676605,0.757251151632428,0,0.763403944010182,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.932631983425742,0.434395412116482,1.430868554735,0.757251151632428,0,0.763402863139612,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.902300759859958,0.414879003697366,1.38972251602255,0.757251151632428,0,0.75940837455364,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.873856824582437,0.38650285918017,1.3612107899847,0.757251151632428,0,0.741854340470097,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.920524426286233,0.433242095417075,1.40780675715539,0.757251151632428,0,0.773735424371058,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.924419446746013,0.437419930272634,1.41141896321939,0.757251151632428,0,0.778054928748468,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.905240540080808,0.418434014828919,1.3920470653327,0.757251151632428,0,0.754476824819177,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.899756050125286,0.412497419165279,1.38701468108529,0.757251151632428,0,0.750019759867318,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.900465893560625,0.413187074452049,1.3877447126692,0.757251151632428,0,0.752582908979948,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.927954707115607,0.440661763907059,1.41524765032416,0.757251151632428,0,0.775625446345959,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.874679337168359,0.387419614202764,1.36193906013395,0.757251151632428,0,0.731560545386699,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.897522294477881,0.410550882481965,1.3844937064738,0.757251151632428,0,0.752977574000402,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.897145253180999,0.409990513113679,1.38429999324832,0.757251151632428,0,0.751870500196554,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.920045427971119,0.432811154183065,1.40727970175917,0.757251151632428,0,0.774153929912631,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.911119412104997,0.423060555544597,1.3991782686654,0.757251151632428,0,0.765501795977477,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.931922327715603,0.444704182342726,1.41914047308848,0.757251151632428,0,0.776476724354729,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.904230638417508,0.416973896871319,1.3914873799637,0.757251151632428,0,0.7544299337182,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.874180604901927,0.386937813287831,1.36142339651602,0.757251151632428,0,0.735335804428302,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.962469644784006,0.475178204306518,1.44976108526149,0.757251151632428,0,0.804451914153869,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.910401605376516,0.423136310659443,1.39766690009359,0.757251151632428,0,0.7636743668383,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.901973382489163,0.414762760951764,1.38918400402656,0.757251151632428,0,0.753410397995701,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.895233359433629,0.408401134774794,1.38206558409246,0.757251151632428,0,0.750078592552577,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.887221388521406,0.400017001063574,1.37442577597924,0.757251151632428,0,0.744618825629216,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.950751379219607,0.463487974441412,1.4380147839978,0.757251151632428,0,0.800120350709755,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.903910551359971,0.416627892768201,1.39119320995174,0.757251151632428,0,0.75519627245535,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
8,2,0.621633104446795,11.2432662088936,0.905908446726017,0.419343918478802,1.39247297497323,0.932858700074917,0.445564017542198,1.42015338260764,0.757251151632428,0,0.787954398072087,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,25
