"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.74102895369404,1.29269381812297,2.1893640892651,1.78573004564869,0,1.75978055935377,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.71691448252611,1.26829749571964,2.16553146933259,1.78573004564869,0,1.7074073197138,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.77919648564746,1.33085792851955,2.22753504277537,1.78573004564869,0,1.7948000582112,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.73523701284942,1.28690143709977,2.18357258859907,1.78573004564869,0,1.75199313745769,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.81333863284062,1.36455879528823,2.26211847039301,1.78573004564869,0,1.91828338773189,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.84884700203427,1.40058161912282,2.29711238494571,1.78573004564869,0,1.94731911250985,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.7441696116009,1.29634769806076,2.19199152514104,1.78573004564869,0,1.70696679284928,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.7722846365105,1.32390924154143,2.22066003147957,1.78573004564869,0,1.80941138792788,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.7673414071793,1.31841924026318,2.21626357409541,1.78573004564869,0,1.80170379953756,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
8,2,0.621633104446795,11.2432662088936,1.76337629549288,1.31556857168632,2.21118401929944,1.74503868243944,1.29660500881583,2.19347235606305,1.78573004564869,0,1.7858217606204,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,41
