"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8.00000000000001,0,0,0,12.8615261533415,11.8679997071112,14.370301640539,12.8301581894402,196.351959610161,30.5529582901345,220.844513623328,44.7256637059334,"normal","I",1000,200,0.5,0,0,0,FALSE,FALSE,25,"leave-d",2828,0.5,1e+05,10
