"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","reduce_coef","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,65.340707313452,26.4899447147394,104.191469912165,88.3583225936146,0,45.9165428034919,0,89.0734119011806,0,63.0429121098527,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,71.7991532860441,27.7413278814748,115.856978690613,88.3583225936146,0,45.9165428034919,0,101.825282796987,0,68.0021930722546,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,40.8722849887452,14.0640988815644,67.6804710959259,88.3583225936146,0,45.9165428034919,0,63.7481170165924,0,37.9322299575362,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,44.3986775042296,15.744430718683,73.0529242897763,88.3583225936146,0,45.9165428034919,0,86.9626336914061,0,41.462993672007,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,40.6137849341679,13.4336470208419,67.7939228474939,88.3583225936146,0,45.9165428034919,0,70.7715833515724,0,37.2824722138232,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,61.0485349368794,24.538864387149,97.5582054866097,88.3583225936146,0,45.9165428034919,0,90.6366110865633,0,58.7640852182084,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,45.1327660702689,15.5341605153407,74.7313716251972,88.3583225936146,0,45.9165428034919,0,70.8919030569353,0,41.8952967946211,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,52.9982042906147,19.0621969471576,86.9342116340719,88.3583225936146,0,45.9165428034919,0,85.4602907396377,0,49.3471739113146,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,56.0195849812167,21.6958587258149,90.3433112366185,88.3583225936146,0,45.9165428034919,0,88.4543964954679,0,53.3956436296893,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
39.9391014221924,0,0,39.9391014221924,47.3043197664816,16.4384939860195,78.1701455469436,26.4207256025514,8.06674196091218,44.7747092441907,88.3583225936146,0,45.9165428034919,0,48.8735315654581,0,23.442849931918,0,"chi","un",33,264,0.5,0,0,0,0.9,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,71
