"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.7024344610317,0,0,97.7024344610317,84.8252677277527,101.751595601499,92.3745818419051,0,84.8231850465308,0,97.7654395048876,0,101.786573443495,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,88.3490766033394,92.3745818419051,0,84.8231850465308,0,97.0087725782815,0,88.2990850396263,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,83.1153787020485,92.3745818419051,0,84.8231850465308,0,93.0939207235849,0,83.1097464364116,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,87.4157154454957,92.3745818419051,0,84.8231850465308,0,92.7331514342754,0,87.3799119910577,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,73.3479968720988,92.3745818419051,0,84.8231850465308,0,86.7405897760475,0,73.3866874620173,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,86.0992303106969,92.3745818419051,0,84.8231850465308,0,92.7241762046832,0,86.317919530052,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,85.1337215980623,92.3745818419051,0,84.8231850465308,0,95.3503219479028,0,85.0662142601151,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,88.0845941783459,92.3745818419051,0,84.8231850465308,0,94.182615948051,0,88.0464044090148,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,76.3843730899986,92.3745818419051,0,84.8231850465308,0,85.9601264419087,0,76.310534372107,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,92.6438755098311,92.3745818419051,0,84.8231850465308,0,97.8752430015077,0,92.8419242644047,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,72.8861588514038,92.3745818419051,0,84.8231850465308,0,83.1533043261669,0,72.8466979304909,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,78.4033296516581,92.3745818419051,0,84.8231850465308,0,97.4365437881811,0,78.4112146066247,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,78.5441267216418,92.3745818419051,0,84.8231850465308,0,87.8815043302711,0,78.8187180911033,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,76.8557975650108,92.3745818419051,0,84.8231850465308,0,91.337893579574,0,76.8451098243677,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,78.8721824441501,92.3745818419051,0,84.8231850465308,0,89.4203795538076,0,78.8124104402252,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,80.5659223142958,92.3745818419051,0,84.8231850465308,0,82.778608643675,0,80.5898343862205,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,89.5619483104419,92.3745818419051,0,84.8231850465308,0,95.2879140847297,0,89.7107415786724,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,92.541826141046,92.3745818419051,0,84.8231850465308,0,100.00178866291,0,92.5028423742436,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,85.2977118913587,92.3745818419051,0,84.8231850465308,0,100.387668984171,0,85.2358340304863,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,83.7801803476767,92.3745818419051,0,84.8231850465308,0,96.8586493380334,0,83.9942927167912,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,91.9536136774317,92.3745818419051,0,84.8231850465308,0,100.547071029759,0,92.0348332737364,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
97.7024344610317,0,0,97.7024344610317,84.8252677277527,98.5016335514956,92.3745818419051,0,84.8231850465308,0,105.647625323229,0,98.516787321644,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,32
