"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI","Eg_mean_jack","Eg_var_jack","Eg_var_jack_corr","GCTA_total","GCTA_mean_jack","GCTA_var_jack","GCTA_var_jack_corr","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8.00000000000001,2,2.75827645491772,15.5165529098354,20.7856905217933,10.8961700291872,20.5118789637017,13.844520271205,1.16206511311458,0,-16.7612601061263,154.34717624538,-40121.2166496865,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,1012,"leave-1-2",26796,0.5,4873,FALSE,8
