"","X1","X2","X3","X4","X5","X6","tran","subset"
"1",2.68737616762439,4.29110426312537,3.11123610343156,6.41375684264893,2.72855262571924,1.12429693779912,"rank","full"
"2",2.68737616762439,4.29110426312537,2.87143053506499,5.34485379178559,2.69529660444406,0.562187309905877,"rank","full"
"3",2.68737616762439,4.29110426312537,3.68573319284919,5.90916989165856,2.93048866983837,1.10694220525587,"rank","full"
"4",2.68737616762439,4.29110426312537,2.38544741311897,7.04569001578582,2.68321226047775,0.899799013272567,"rank","full"
"5",2.68737616762439,4.29110426312537,2.80602774758056,5.47924191758521,3.3506711209577,2.40324064532765,"rank","full"
"6",2.68737616762439,4.29110426312537,3.11085881853499,4.51591001110862,3.28224034294033,1.43205783548611,"rank","full"
"7",2.68737616762439,4.29110426312537,2.64379166939931,5.20219378215076,3.13174747963018,0.322748640192776,"rank","full"
"8",2.68737616762439,4.29110426312537,3.75489549917823,4.55260394172644,4.12780573584692,0.835371684492576,"rank","full"
"9",2.68737616762439,4.29110426312537,2.71044456378013,5.27668371600391,3.23316969859026,0.904001826171655,"rank","full"
"10",2.68737616762439,4.29110426312537,2.83983034441357,6.08430826734385,2.76902038923255,0.321232454189774,"rank","full"
"11",2.68737616762439,4.29110426312537,3.17553344676641,6.77052432238239,3.56352048215681,1.23008028527516,"rank","full"
"12",2.68737616762439,4.29110426312537,3.29902409479627,6.57781438562592,3.91616459472588,0.991616059721474,"rank","full"
"13",2.68737616762439,4.29110426312537,2.56349629974837,4.65025437646472,2.77737063123273,0.663614883274782,"rank","full"
"14",2.68737616762439,4.29110426312537,3.00451827934369,6.17938062874397,2.88016179964331,1.53327939332515,"rank","full"
"15",2.68737616762439,4.29110426312537,3.5677011326724,4.62953410566346,3.19354623516863,0.931080808277059,"rank","full"
"16",2.68737616762439,4.29110426312537,2.8152441486739,7.7763500700477,3.24686884913731,1.11437527023501,"rank","full"
"17",2.68737616762439,4.29110426312537,3.27919089758417,7.02640481979989,3.0583977711683,1.27506321141783,"rank","full"
"18",2.68737616762439,4.29110426312537,2.5543165678951,7.15529831987239,2.68321887123751,0.487105382874998,"rank","full"
"19",2.68737616762439,4.29110426312537,3.00848851709723,6.1941904670778,2.99695458242889,-0.123618149128999,"rank","full"
"20",2.68737616762439,4.29110426312537,2.94238539663531,4.33926325760547,2.96596553529332,0.849194451446229,"rank","full"
"21",2.68737616762439,4.29110426312537,2.66384341846121,4.19969914949403,2.61349606617631,0.538501375395434,"rank","full"
"22",2.68737616762439,4.29110426312537,1.74570604908613,3.49167342194097,2.20749078867885,0.683927875186625,"rank","full"
"23",2.68737616762439,4.29110426312537,1.70287048109366,5.48032936453027,2.22503338666291,1.13676864681492,"rank","full"
"24",2.68737616762439,4.29110426312537,1.77979177208989,5.32423105639754,2.25783579350628,0.518125874134109,"rank","full"
"25",2.68737616762439,4.29110426312537,3.41910097111958,3.30020492048967,3.26810228586235,0.186332126961404,"rank","full"
"26",2.68737616762439,4.29110426312537,2.32869289025898,3.93769630868888,2.99975978839652,1.45748806781118,"rank","full"
"27",2.68737616762439,4.29110426312537,2.48404832823892,5.64675406468487,2.30180626928669,0.42455275260949,"rank","full"
"28",2.68737616762439,4.29110426312537,1.59500047767016,6.19966415297078,2.08393837823346,0.713419030438182,"rank","full"
"29",2.68737616762439,4.29110426312537,3.0398702461915,6.96970166479066,3.44831818248613,1.07933361675619,"rank","full"
"30",2.68737616762439,4.29110426312537,3.40676661156852,7.21604439584848,3.09637338046706,0.544088069518743,"rank","full"
"31",2.68737616762439,4.29110426312537,2.88946133034253,5.41101526763496,2.8355887625853,1.44843360784066,"rank","full"
"32",2.68737616762439,4.29110426312537,2.42596096374163,5.52276980590319,2.62077124880133,0.355514429179962,"rank","full"
"33",2.68737616762439,4.29110426312537,2.09137684463264,5.48809998701863,1.9808841717579,0.278539250802429,"rank","full"
"34",2.68737616762439,4.29110426312537,2.81391179272262,5.27167512288812,2.55517988933944,0.614449741969085,"rank","full"
"35",2.68737616762439,4.29110426312537,2.00203756827725,5.73494777671445,2.08776780060103,1.30810960474423,"rank","full"
"36",2.68737616762439,4.29110426312537,2.81654754477281,4.97747528421506,2.77299079631753,0.950798587366678,"rank","full"
"37",2.68737616762439,4.29110426312537,2.63561313519634,4.4933925901938,2.9093561272721,0.28167691157623,"rank","full"
"38",2.68737616762439,4.29110426312537,3.17896549093184,5.12886916115239,3.18409167705156,0.858448834925468,"rank","full"
"39",2.68737616762439,4.29110426312537,2.96129096713336,4.4182263123837,2.90392296008009,0.505483523761824,"rank","full"
"40",2.68737616762439,4.29110426312537,2.76019434031652,6.00068250897004,3.00395908697157,1.61597778343248,"rank","full"
"41",2.68737616762439,4.29110426312537,2.87652673961995,5.869851288409,2.74017976546749,1.31458888219041,"rank","full"
"42",2.68737616762439,4.29110426312537,3.4802605336846,5.64735267805687,3.11193539531117,0.519035257936362,"rank","full"
"43",2.68737616762439,4.29110426312537,2.92133177013388,5.94347933684572,2.3133675042078,0.646840336151686,"rank","full"
"44",2.68737616762439,4.29110426312537,3.11215275983159,6.52146127004109,3.10004247465161,0.903640334325645,"rank","full"
"45",2.68737616762439,4.29110426312537,3.43865360524113,5.33543727699729,3.24448344285198,0.436820612314125,"rank","full"
"46",2.68737616762439,4.29110426312537,3.69278383335067,5.5267034117248,3.13322003722738,0.946158135995822,"rank","full"
"47",2.68737616762439,4.29110426312537,3.28340013800418,5.90143821629868,3.1756932608975,1.55704151423032,"rank","full"
"48",2.68737616762439,4.29110426312537,2.53763466864982,6.79242998479106,2.37661584353113,0.729465161040665,"rank","full"
"49",2.68737616762439,4.29110426312537,3.18619977323466,6.4943856536585,3.21325110990233,0.569809578037422,"rank","full"
"50",2.68737616762439,4.29110426312537,2.40409368493149,3.60008550663407,2.75487316750569,0.238070399676966,"rank","full"
"51",2.68737616762439,4.29110426312537,3.24716599448402,5.13570543595803,3.72739730145194,0.654187096760742,"rank","full"
"52",2.68737616762439,4.29110426312537,3.01431388563083,6.56085931571736,2.91214800117919,0.993337386936731,"rank","full"
"53",2.68737616762439,4.29110426312537,2.67029902332121,4.53453150565652,2.79094596778346,0.657268280131821,"rank","full"
"54",2.68737616762439,4.29110426312537,1.95464957855354,5.64493272125933,2.39439762510836,0.418420209498178,"rank","full"
"55",2.68737616762439,4.29110426312537,3.77691879818819,5.26765320052613,3.84236933923619,1.31634528543716,"rank","full"
"56",2.68737616762439,4.29110426312537,1.58806429132194,4.85668303184046,2.33991662390931,0.660371709448007,"rank","full"
"57",2.68737616762439,4.29110426312537,3.71109230760639,4.637043592634,3.85326927154846,0.626007094045958,"rank","full"
"58",2.68737616762439,4.29110426312537,2.81571169021277,4.12373967803571,2.28902355030555,0.707314504995948,"rank","full"
"59",2.68737616762439,4.29110426312537,2.65538700013057,5.09213846940841,2.57431293720604,1.3612504836604,"rank","full"
"60",2.68737616762439,4.29110426312537,1.8863721113497,4.66773698836574,2.2866694959222,0.983130693993433,"rank","full"
"61",2.68737616762439,4.29110426312537,2.59449184006168,6.04317946265704,2.5416810638871,0.661426239866433,"rank","full"
"62",2.68737616762439,4.29110426312537,3.96972978092529,7.10662906639509,4.20853645214734,0.521795548796445,"rank","full"
"63",2.68737616762439,4.29110426312537,3.06196982485657,6.52805255002449,3.36314682998789,0.67049988943038,"rank","full"
"64",2.68737616762439,4.29110426312537,3.75363313042865,7.00726890966463,4.29630585066059,1.12142005861224,"rank","full"
"65",2.68737616762439,4.29110426312537,3.43773128844781,4.62547990744859,2.79226030411697,0.244357737806892,"rank","full"
"66",2.68737616762439,4.29110426312537,2.85947258012998,6.70199148715714,3.18961997090285,0.787560686179989,"rank","full"
"67",2.68737616762439,4.29110426312537,2.61393776631941,4.27871415798724,2.85662400776024,0.796885927601323,"rank","full"
"68",2.68737616762439,4.29110426312537,3.09303642613314,6.51962336022191,3.41899794973962,0.596251261324547,"rank","full"
"69",2.68737616762439,4.29110426312537,3.10776050157558,6.46395158130525,4.00342402134829,0.935037778161933,"rank","full"
"70",2.68737616762439,4.29110426312537,2.46163016932555,4.87347927050936,2.62787643819263,0.926934900874657,"rank","full"
"71",2.68737616762439,4.29110426312537,3.14420524834475,5.72953910389922,3.42299093417206,0.450546979436911,"rank","full"
"72",2.68737616762439,4.29110426312537,2.77243488760512,4.68470693744566,3.27906153988986,1.92146004904451,"rank","full"
"73",2.68737616762439,4.29110426312537,2.46204686252871,5.49906721789304,3.25824919303722,0.0533343809867297,"rank","full"
"74",2.68737616762439,4.29110426312537,3.53946679926788,5.54711017771697,3.74912630130584,0.544895104183093,"rank","full"
"75",2.68737616762439,4.29110426312537,2.58821418511415,6.40051008149896,2.6721078227398,0.309770007933597,"rank","full"
"76",2.68737616762439,4.29110426312537,3.18048229543317,5.00908495211403,3.25292504890075,0.786314591736322,"rank","full"
"77",2.68737616762439,4.29110426312537,2.96475414480383,5.07123386179099,3.29321169897013,0.742439599729369,"rank","full"
"78",2.68737616762439,4.29110426312537,2.72589795520703,5.5592858249382,2.79310981872067,0.958922698234343,"rank","full"
"79",2.68737616762439,4.29110426312537,2.62442837493427,7.09813388084105,3.11673875944197,0.743176562499509,"rank","full"
"80",2.68737616762439,4.29110426312537,2.41796543345242,6.29364222032779,2.36255550311803,0.75868866522095,"rank","full"
"81",2.68737616762439,4.29110426312537,3.58430046483321,4.94229181838756,3.27703488332924,1.33475392264639,"rank","full"
"82",2.68737616762439,4.29110426312537,2.60232030491545,5.03555979367582,3.27922819840995,1.01454729677501,"rank","full"
"83",2.68737616762439,4.29110426312537,2.29195239452116,5.49410222661741,2.35545253311416,1.00298654772973,"rank","full"
"84",2.68737616762439,4.29110426312537,3.20138092080959,6.0901584493183,3.12515656978377,0.610703343413604,"rank","full"
"85",2.68737616762439,4.29110426312537,2.48145021952027,6.77746180334285,2.72441000751836,1.22724936696616,"rank","full"
"86",2.68737616762439,4.29110426312537,3.52391505391975,5.13208357747372,3.33721181721556,1.2665816931605,"rank","full"
"87",2.68737616762439,4.29110426312537,1.89082474624967,5.14652698919755,2.0000244786826,0.55504115614735,"rank","full"
"88",2.68737616762439,4.29110426312537,2.66372031855339,6.26666049247364,3.29762985282414,0.100376032654982,"rank","full"
"89",2.68737616762439,4.29110426312537,3.43951417597987,4.63456394036852,3.89308841512483,1.02417039135779,"rank","full"
"90",2.68737616762439,4.29110426312537,3.31967918182996,6.10698532794788,3.13159729015916,0.800137676186681,"rank","full"
"91",2.68737616762439,4.29110426312537,2.82586236688604,6.32977790727536,3.6712198328702,0.344454029640288,"rank","full"
"92",2.68737616762439,4.29110426312537,2.40972171100217,7.62551348400546,3.34531189124678,0.582792927615895,"rank","full"
"93",2.68737616762439,4.29110426312537,3.31369868850603,5.07267588656851,2.84406010503466,1.07432007642434,"rank","full"
"94",2.68737616762439,4.29110426312537,2.41564553793844,6.29284580673153,2.82584134284861,1.33208130215006,"rank","full"
"95",2.68737616762439,4.29110426312537,3.44933717580686,5.55565394363713,3.47192953490816,0.979868998344962,"rank","full"
"96",2.68737616762439,4.29110426312537,2.63578080697233,5.57311893619996,2.68330031199033,0.675692472457736,"rank","full"
"97",2.68737616762439,4.29110426312537,2.35859246129058,5.81108618742164,2.906246692219,0.826572595827365,"rank","full"
"98",2.68737616762439,4.29110426312537,2.79878439948236,5.1963532958855,2.74284904720006,1.22403660218637,"rank","full"
"99",2.68737616762439,4.29110426312537,2.61145667910218,6.12370912397382,2.8883299908636,0.652629559318356,"rank","full"
"100",2.68737616762439,4.29110426312537,2.89568774580431,5.53308431277029,2.70985722848288,1.17518603895996,"rank","full"
