"","X1","X2","X3","X4","X5","X6","tran","by","subset"
"1",0.89108476704323,4.59003704227371,0.470990732161719,6.96651178884778,0.766518183809362,1.14320655872346,"cate","0.1","sub7"
"2",0.89108476704323,4.59003704227371,0.426832239724868,6.87480186504138,0.789097098620149,0.625374987456113,"cate","0.1","sub7"
"3",0.89108476704323,4.59003704227371,0.898365964754677,7.03976790764576,1.18914854278535,1.19058176096531,"cate","0.1","sub7"
"4",0.89108476704323,4.59003704227371,0.31540700583911,5.51107947397568,0.992414575967679,0.362759491371928,"cate","0.1","sub7"
"5",0.89108476704323,4.59003704227371,0.127513786170586,8.85005158459596,0.883050880752542,0.995619281573929,"cate","0.1","sub7"
"6",0.89108476704323,4.59003704227371,0.563983283581573,7.41708847249273,1.49877146169701,1.1617457044369,"cate","0.1","sub7"
"7",0.89108476704323,4.59003704227371,0.261571643175768,6.41835379254539,1.15605806241635,1.13607786401329,"cate","0.1","sub7"
"8",0.89108476704323,4.59003704227371,0.401107940252817,6.75819236540462,0.624941911385556,1.02864545919571,"cate","0.1","sub7"
"9",0.89108476704323,4.59003704227371,0.39861172589789,5.16214218835353,0.40973286015907,0.768584105330164,"cate","0.1","sub7"
"10",0.89108476704323,4.59003704227371,0.186910278306335,6.39491511270369,0.718014981796594,0.740249258871241,"cate","0.1","sub7"
"11",0.89108476704323,4.59003704227371,0.185540450209568,4.73203652012614,0.713797087193269,0.948136847269387,"cate","0.1","sub7"
"12",0.89108476704323,4.59003704227371,0.409968242293856,5.80984275088824,1.02364168623548,0.391334542510942,"cate","0.1","sub7"
"13",0.89108476704323,4.59003704227371,0.552894219741636,6.50060937513036,0.749159687496217,1.1816182475962,"cate","0.1","sub7"
"14",0.89108476704323,4.59003704227371,0.436528707624552,5.66230102794342,0.217830427745299,1.03716011870548,"cate","0.1","sub7"
"15",0.89108476704323,4.59003704227371,0.61577970503218,4.76787608641895,0.772273448251722,1.13303593847133,"cate","0.1","sub7"
"16",0.89108476704323,4.59003704227371,0.472005790106024,6.64421711975121,0.874835193849071,0.660139185597973,"cate","0.1","sub7"
"17",0.89108476704323,4.59003704227371,0.358572561736746,4.46538098988063,0.776507875810756,0.454488979241189,"cate","0.1","sub7"
"18",0.89108476704323,4.59003704227371,0.402828213886981,6.78125640813896,0.358186422719347,0.961785457285894,"cate","0.1","sub7"
"19",0.89108476704323,4.59003704227371,0.584926593007159,6.51076467360142,1.07535569340086,0.80306422075503,"cate","0.1","sub7"
"20",0.89108476704323,4.59003704227371,0.331202678668197,8.06288078250287,0.643446341160375,0.519946659658121,"cate","0.1","sub7"
"21",0.89108476704323,4.59003704227371,0.543943987060887,5.2544557998328,0.873525662048402,0.449932198472617,"cate","0.1","sub7"
"22",0.89108476704323,4.59003704227371,0.309176417333928,6.58019015411363,0.955107041775974,0.416376998781383,"cate","0.1","sub7"
"23",0.89108476704323,4.59003704227371,0.602464979132674,8.52108445322633,1.09969636577689,1.00267033105519,"cate","0.1","sub7"
"24",0.89108476704323,4.59003704227371,0.378737836931384,5.30174003427023,0.825111993482954,0.884276009902973,"cate","0.1","sub7"
"25",0.89108476704323,4.59003704227371,0.445430855503422,6.91684619370156,0.877631345939763,1.23243386974772,"cate","0.1","sub7"
"26",0.89108476704323,4.59003704227371,0.179738963186275,6.94363309227271,0.692396777373348,0.779160488616821,"cate","0.1","sub7"
"27",0.89108476704323,4.59003704227371,0.69442559259518,6.81656450306165,1.20804833865184,0.906231274272975,"cate","0.1","sub7"
"28",0.89108476704323,4.59003704227371,0.36301471212667,5.56576325304221,0.809187776217969,0.553836799053809,"cate","0.1","sub7"
"29",0.89108476704323,4.59003704227371,0.205095927052044,6.73710963084594,0.39674828868353,0.910242052393185,"cate","0.1","sub7"
"30",0.89108476704323,4.59003704227371,0.304850063432458,7.87786413066247,0.645954798159188,1.71185322784115,"cate","0.1","sub7"
"31",0.89108476704323,4.59003704227371,0.492389466639545,6.47559755397284,0.801866266271761,1.57858700175463,"cate","0.1","sub7"
"32",0.89108476704323,4.59003704227371,0.550325006306024,4.71314342190397,0.612576204232093,0.980621801748477,"cate","0.1","sub7"
"33",0.89108476704323,4.59003704227371,0.345757305457087,6.23659751495162,1.00915526571156,0.764985296733211,"cate","0.1","sub7"
"34",0.89108476704323,4.59003704227371,0.250307460812862,5.94788525986509,0.590168993758022,0.817263631532297,"cate","0.1","sub7"
"35",0.89108476704323,4.59003704227371,0.597208650903115,6.67141416445948,0.826119931740039,0.613231803048801,"cate","0.1","sub7"
"36",0.89108476704323,4.59003704227371,0.532354543368502,7.81085020680473,0.750724473916683,0.774855141972168,"cate","0.1","sub7"
"37",0.89108476704323,4.59003704227371,0.541953648295886,7.13525073774151,1.28301195288878,0.920628654761332,"cate","0.1","sub7"
"38",0.89108476704323,4.59003704227371,0.539337954419255,5.10260091763537,1.16819144207688,0.0410159155411036,"cate","0.1","sub7"
"39",0.89108476704323,4.59003704227371,0.203280072471565,7.8525459846375,0.48135049386637,1.28291047778599,"cate","0.1","sub7"
