"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.7024344610317,0,0,97.7024344610317,98.7371492117679,103.685045665583,96.8642062213525,0,98.7060160321043,0,97.464840257014,0,103.724352517345,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,93.3465036124398,96.8642062213525,0,98.7060160321043,0,90.376791113016,0,94.5294545529555,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,115.212133330904,96.8642062213525,0,98.7060160321043,0,112.634198474664,0,115.140152309641,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,83.5011427067901,96.8642062213525,0,98.7060160321043,0,86.7287134863501,0,83.5442088837906,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,96.0943434051573,96.8642062213525,0,98.7060160321043,0,98.4869095369797,0,96.0234909737882,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,109.920518175114,96.8642062213525,0,98.7060160321043,0,104.643567995269,0,110.103462961226,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,90.8869656168741,96.8642062213525,0,98.7060160321043,0,88.2533002379362,0,90.8346368663417,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,94.9797403140796,96.8642062213525,0,98.7060160321043,0,94.4292874571539,0,94.9608539718276,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,84.0490238206691,96.8642062213525,0,98.7060160321043,0,91.9910036118619,0,84.3859285447445,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,109.601335402061,96.8642062213525,0,98.7060160321043,0,102.507929705522,0,110.210415712383,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,106.631626278246,96.8642062213525,0,98.7060160321043,0,99.3861238639529,0,106.575552694394,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,92.7656610849026,96.8642062213525,0,98.7060160321043,0,102.577402968792,0,93.0210102524949,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,111.188711959528,96.8642062213525,0,98.7060160321043,0,109.270721620634,0,111.824042469511,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,106.054185879272,96.8642062213525,0,98.7060160321043,0,99.5798762307598,0,106.618003444215,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
97.7024344610317,0,0,97.7024344610317,98.7371492117679,86.2297520455191,96.8642062213525,0,98.7060160321043,0,87.4329195287176,0,86.2768290516626,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00250735144056588,92
