"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_total","sub_least_square_total","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.098542501062,12.2432517639698,0,12.1813960440653,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1403086819044,12.2432517639698,0,12.2156062503078,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,11.7950483609449,12.2432517639698,0,11.859792189407,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1678354971206,12.2432517639698,0,12.2452293019721,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1209876460657,12.2432517639698,0,12.1973105039204,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1325804601696,12.2432517639698,0,12.2252363247842,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1276969192702,12.2432517639698,0,12.2060420256727,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1533729010071,12.2432517639698,0,12.2318330702512,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1512082364938,12.2432517639698,0,12.2285659406354,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1312750103453,12.2432517639698,0,12.21930136679,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.3193121213261,12.2432517639698,0,NA,NA,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1824924745708,12.2432517639698,0,12.266938678503,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1174862405959,12.2432517639698,0,12.2492328402169,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1291260874471,12.2432517639698,0,12.2130451836093,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1423980505517,12.2432517639698,0,12.2276536031861,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1306378907546,12.2432517639698,0,12.2082505949744,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1152436428165,12.2432517639698,0,12.1963723524126,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1544564566601,12.2432517639698,0,12.2405537855633,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1396228452526,12.2432517639698,0,12.2432706723104,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.134739053336,12.2432517639698,0,12.2408235835032,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1526791705583,12.2432517639698,0,12.2359747126413,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,11.9878630199847,12.2432517639698,0,12.0696888557237,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1497148143895,12.2432517639698,0,12.2733357611423,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1639669063034,12.2432517639698,0,12.3225906651454,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,11.8060754276305,12.2432517639698,0,11.877277656656,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1220774623555,12.2432517639698,0,12.2086974588599,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1517334279639,12.2432517639698,0,12.2340373540296,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.213597600855,12.2432517639698,0,12.2885190668605,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
8,2,1.59603869023752,13.192077380475,12.1305085130365,12.1614860941397,12.2432517639698,0,12.241301674604,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,83
