"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_total","sub_least_square_total","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0696747331451,11.0922380592992,0,11.0834697100965,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0703400679814,11.0922380592992,0,11.1269561205742,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0656616838786,11.0922380592992,0,11.0826100310259,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0306832796069,11.0922380592992,0,NA,NA,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0774554509216,11.0922380592992,0,11.0937813526692,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0666256129703,11.0922380592992,0,11.080678015299,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0910845356345,11.0922380592992,0,11.1079474339378,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0461110025933,11.0922380592992,0,11.0829590621319,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0595360680266,11.0922380592992,0,11.0800331107353,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1510325907836,11.0922380592992,0,11.1784229038486,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1067442223176,11.0922380592992,0,11.1196441299459,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0640531524966,11.0922380592992,0,11.0980861117585,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0779385207417,11.0922380592992,0,11.0942352428526,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.073523227263,11.0922380592992,0,11.0875003245107,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0864477758787,11.0922380592992,0,11.2120072987257,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0696857075627,11.0922380592992,0,11.1029691082551,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0718944694779,11.0922380592992,0,11.0908568924546,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.037102127219,11.0922380592992,0,11.0536137546912,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1076793999322,11.0922380592992,0,11.1305702296481,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0965992505054,11.0922380592992,0,11.1168512880233,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0583925640747,11.0922380592992,0,11.0733703713694,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0173611277609,11.0922380592992,0,11.034653371225,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0301179213457,11.0922380592992,0,11.0403573861705,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0618289245474,11.0922380592992,0,11.1172368675255,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.2295948687039,11.0922380592992,0,11.2410141386426,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0701629246851,11.0922380592992,0,11.1225888066027,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0765000379328,11.0922380592992,0,11.1034335058558,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0727011548117,11.0922380592992,0,11.0863708160453,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0869035346793,11.0922380592992,0,11.1015918366968,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0365467909614,11.0922380592992,0,11.0539421619208,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0649332628554,11.0922380592992,0,11.0996886411955,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0640079180987,11.0922380592992,0,11.0802344050621,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1128195287422,11.0922380592992,0,11.1326421524226,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.042249842644,11.0922380592992,0,11.0715698554295,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0959008545438,11.0922380592992,0,11.1190163791748,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0710899132396,11.0922380592992,0,11.1156296670592,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0683182908614,11.0922380592992,0,11.0824601112933,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.056500286433,11.0922380592992,0,11.0763290536521,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0504425323896,11.0922380592992,0,11.0704744686653,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0932459441024,11.0922380592992,0,11.133463098604,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0644348620685,11.0922380592992,0,11.08425045373,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0689953048341,11.0922380592992,0,11.0880821991304,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1364645447072,11.0922380592992,0,11.1591507641834,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0691817542983,11.0922380592992,0,11.0921214360109,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1631038337668,11.0922380592992,0,11.1785739052993,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.2325982720403,11.0922380592992,0,11.2618650608231,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0084841741029,11.0922380592992,0,11.0273611599795,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0798041430513,11.0922380592992,0,11.1167599453832,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.084551470905,11.0922380592992,0,11.0966023205276,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0257577367545,11.0922380592992,0,11.0469535694582,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0678322166841,11.0922380592992,0,11.1581644347227,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0174893629329,11.0922380592992,0,11.0437967587187,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1106241731385,11.0922380592992,0,11.1275926243344,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1071663964488,11.0922380592992,0,11.1282487142614,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0499784348569,11.0922380592992,0,11.0759786331217,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0496222489576,11.0922380592992,0,NA,NA,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.2195539141618,11.0922380592992,0,11.2344370582299,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0707807819979,11.0922380592992,0,11.0889187832062,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,10.9902528568833,11.0922380592992,0,11.0353558494666,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0582236701254,11.0922380592992,0,11.107613521737,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0667930832001,11.0922380592992,0,11.0873230642156,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.1369900962088,11.0922380592992,0,11.1520909945651,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,10.7837517750188,11.0922380592992,0,10.7984469383475,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
8,2,1.59603869023752,13.192077380475,11.0717012697333,11.0974473439299,11.0922380592992,0,11.1151219564153,0,"chi","un",33,1000,0.5,0,0.1,0,TRUE,0,TRUE,101,"leave-1",1000,0.5,1e+05,TRUE,59
