"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_main.1","GCTA_inter.1","sub_GCTA_main.1","sub_GCTA_inter.1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,13.1936806646211,0,16.2185727644599,0,13.1936806646211,0,16.2185727644599,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,11.9538474064837,0,13.1936806646211,0,11.9538474064837,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,11.1048394541862,0,13.1936806646211,0,11.1048394541862,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,12.4435927565019,0,13.1936806646211,0,12.4435927565019,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,15.1307258645695,0,13.1936806646211,0,15.1307258645695,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,10.0262711713117,0,13.1936806646211,0,10.0262711713117,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,14.5887468683517,0,13.1936806646211,0,14.5887468683517,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,15.4249281595454,0,13.1936806646211,0,15.4249281595454,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,11.6901054259922,0,13.1936806646211,0,11.6901054259922,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,17.2785706115914,0,13.1936806646211,0,17.2785706115914,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,17.9020702675261,0,13.1936806646211,0,17.9020702675261,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,12.9331793539781,0,13.1936806646211,0,12.9331793539781,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,14.6124925811728,0,13.1936806646211,0,14.6124925811728,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,16.8640138694599,0,13.1936806646211,0,16.8640138694599,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,16.7392141369624,0,13.1936806646211,0,16.7392141369624,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,9.73612454608826,0,13.1936806646211,0,9.73612454608826,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,13.4884570970149,0,13.1936806646211,0,13.4884570970149,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,15.5221154305682,0,13.1936806646211,0,15.5221154305682,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,19.1558648362101,0,13.1936806646211,0,19.1558648362101,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,15.9152038148449,0,13.1936806646211,0,15.9152038148449,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,16.3044339535736,0,13.1936806646211,0,16.3044339535736,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,13.7729220515693,0,13.1936806646211,0,13.7729220515693,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
10,0,0,0,13.1936806646211,0,14.9184158839247,0,13.1936806646211,0,14.9184158839247,0,"chi","I",500,500,0.5,0,0,0,0,FALSE,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,420
