"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_total","sub_least_square_total","GCTA_total","GCTA_inter","prop_total","prop_inter","sub_GCTA_total","sub_GCTA_inter","sub_prop_total","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,113.038513369257,114.101676655308,0,115.874907305216,0,122.803278768924,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,131.481081220296,114.101676655308,0,115.874907305216,0,124.501908133962,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,57.3503841707885,114.101676655308,0,115.874907305216,0,117.384240052355,0,135.203311925382,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,-37.40580091053,114.101676655308,0,115.874907305216,0,111.362991786466,0,142.394951831331,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,76.6391721669489,114.101676655308,0,115.874907305216,0,116.63277896754,0,142.818974040893,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,133.103909249001,114.101676655308,0,115.874907305216,0,119.901595855911,0,153.919310772831,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,-82.5486720659407,114.101676655308,0,115.874907305216,0,107.249766941577,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,22.2930370055151,114.101676655308,0,115.874907305216,0,122.435684652938,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,110.674539797411,114.101676655308,0,115.874907305216,0,104.039368331642,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,4.10048854014137,114.101676655308,0,115.874907305216,0,110.045274218685,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,47.3215648448973,114.101676655308,0,115.874907305216,0,130.187157238468,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,116.838587850584,114.101676655308,0,115.874907305216,0,119.459160350409,0,0,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,61.333733568963,114.101676655308,0,115.874907305216,0,113.483150995587,0,147.889417875807,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,106.102091391139,114.101676655308,0,115.874907305216,0,112.23096173149,0,136.708944098171,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,1.55722873278111,114.101676655308,0,115.874907305216,0,113.878918605651,0,140.488960229975,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,115.478441398136,114.101676655308,0,115.874907305216,0,120.036340741138,0,159.356520384282,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,-20.4463682266836,114.101676655308,0,115.874907305216,0,109.085249730808,0,135.846297912533,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
97.6235073018283,13.6424799507282,-0.175385414843728,110.915216422869,115.884455131656,10.8224664771384,114.101676655308,0,115.874907305216,0,112.269865257649,0,139.290367121199,0,"chi","I",33,1000,0.5,0,0.1,0,FALSE,0,TRUE,0.5,200,TRUE,0.0024794110518174,70
