"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,37.9518285300991,13.5011181189638,62.4025389412344,110.659922578446,0,44.4322018994781,0,111.078766777784,0,36.4079373744841,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,52.0016136151424,20.711956852637,83.2912703776477,110.659922578446,0,44.4322018994781,0,102.177201522756,0,50.5446268473073,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,44.1400297952256,16.602739840644,71.6773197498072,110.659922578446,0,44.4322018994781,0,131.693177032106,0,42.6310993140606,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,48.7606814352692,19.0369492299941,78.4844136405442,110.659922578446,0,44.4322018994781,0,120.743048865779,0,47.3016428831233,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,53.3506926029562,21.8344410163773,84.8669441895351,110.659922578446,0,44.4322018994781,0,135.347457494148,0,52.0434546997285,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,46.4635389465844,17.2101017805978,75.7169761125709,110.659922578446,0,44.4322018994781,0,98.3510901608037,0,44.8049230136,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,45.4439014642,16.9374683576806,73.9503345707194,110.659922578446,0,44.4322018994781,0,104.490360269965,0,43.8218248085781,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,46.4383301676105,17.257135401087,75.619524934134,110.659922578446,0,44.4322018994781,0,123.01421809812,0,44.7519582288356,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,45.1708290558224,16.4334010618585,73.9082570497864,110.659922578446,0,44.4322018994781,0,93.6531477362614,0,43.4303688349315,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,50.412514299395,19.0870216255552,81.7380069732349,110.659922578446,0,44.4322018994781,0,113.844171507305,0,48.6963945035771,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,54.7343529900415,21.755555653306,87.7131503267771,110.659922578446,0,44.4322018994781,0,104.688995188163,0,53.259841255777,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,50.8097732390468,20.387671709356,81.2318747687376,110.659922578446,0,44.4322018994781,0,126.36808873293,0,49.4651734858333,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,42.8563235206226,15.1422629574029,70.5703840838424,110.659922578446,0,44.4322018994781,0,100.433130856479,0,41.0995395051428,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,40.7383185059174,14.7719164086599,66.7047206031749,110.659922578446,0,44.4322018994781,0,106.392327903804,0,39.186384109388,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,44.7903345721025,16.9332346326751,72.64743451153,110.659922578446,0,44.4322018994781,0,81.603501626175,0,43.2451016221544,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
39.9391014221924,0,0,39.9391014221924,45.2140368383484,16.4912457497938,73.9368279269031,47.935448201768,18.0618460779028,77.8090503256332,110.659922578446,0,44.4322018994781,0,96.4929476515585,0,46.1741776717764,0,"chi","un",33,528,0.5,0,0,0,TRUE,0,FALSE,0.5,200,TRUE,0.00225743825825325,37
