"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,8.46785987579673,0,8.77786849179246,0,8.49747761714735,8.79153692249232,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.59175810211741,0,8.49747761714735,8.63031180388252,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.67197533292415,0,8.49747761714735,8.66092867900831,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.39242434922424,0,8.49747761714735,8.4412364807545,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.56704050348432,0,8.49747761714735,8.43044956244205,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.61472487990443,0,8.49747761714735,8.66226035270198,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.47317495069981,0,8.49747761714735,8.52278137929349,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.98710456918944,0,8.49747761714735,8.67272188034984,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.18259203555638,0,8.49747761714735,8.16849868537044,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.47618831315724,0,8.49747761714735,8.42746089568331,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.55201907839191,0,8.49747761714735,8.55762330287773,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.07847054329027,0,8.49747761714735,7.76735506032036,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.36494385011243,0,8.49747761714735,8.42884598068836,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.48555631937283,0,8.49747761714735,8.5264044124575,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.69489591243485,0,8.49747761714735,8.7012956194618,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
8,0,0,0,8.46785987579673,0,8.43233397503617,0,8.49747761714735,8.45017279437387,"normal","I",100,150,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",150,0.5,1e+05,1
