"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,8.56053317646591,0,8.85103083370114,0,8.58036074062716,8.80899092887117,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.55302887864788,0,8.58036074062716,8.60876893043231,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.66043402765153,0,8.58036074062716,8.61039666288699,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.55288824582569,0,8.58036074062716,8.58019137429189,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.58791679323232,0,8.58036074062716,8.48243416734147,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.50521980153459,0,8.58036074062716,8.54590834753257,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.46397781058504,0,8.58036074062716,8.44723485952352,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.56901718230313,0,8.58036074062716,8.46843335191284,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.66446765158201,0,8.58036074062716,8.70958328916521,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53607407109299,0,8.58036074062716,8.57351779390921,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.51624636573594,0,8.58036074062716,8.57413080831847,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.54443211528928,0,8.58036074062716,8.59393352697487,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.76785972645684,0,8.58036074062716,8.7746409650514,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53997051844503,0,8.58036074062716,8.58728296085125,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.65960274645945,0,8.58036074062716,8.63738796161806,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.6356503370048,0,8.58036074062716,8.66582525886445,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.56472781251922,0,8.58036074062716,8.61020122547582,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.60377301419002,0,8.58036074062716,8.58143626979882,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.55299313193492,0,8.58036074062716,8.54187206834372,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.69761101183445,0,8.58036074062716,8.61140373778581,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53511138559079,0,8.58036074062716,8.56309365233414,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.57038997998756,0,8.58036074062716,8.60129148990946,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.55791604309754,0,8.58036074062716,8.49221138885028,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.58009058198658,0,8.58036074062716,8.62532338122967,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.55227966094152,0,8.58036074062716,8.52703400954963,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.56124981373207,0,8.58036074062716,8.63136235899172,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53356141146577,0,8.58036074062716,8.58214677153025,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53432434481575,0,8.58036074062716,8.5946021314582,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.28780774037148,0,8.58036074062716,8.35169834970301,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.62594317192186,0,8.58036074062716,8.66581037600312,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.56492145254768,0,8.58036074062716,8.60730261750841,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.46966488221968,0,8.58036074062716,8.51375882610088,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.54613642368652,0,8.58036074062716,8.59384567152517,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.58284091215532,0,8.58036074062716,8.60995693154497,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.65669938236788,0,8.58036074062716,8.68548989279362,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53744156661009,0,8.58036074062716,8.55476540694453,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53818814840424,0,8.58036074062716,8.58707548476916,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53938342058961,0,8.58036074062716,8.59702402868422,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.27192002530408,0,8.58036074062716,8.30986096449321,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.72837251999835,0,8.58036074062716,8.68039772488707,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.60969348307444,0,8.58036074062716,8.61113101161803,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.77533575798796,0,8.58036074062716,8.82039287642431,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.48478477316218,0,8.58036074062716,8.47429860495827,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.42662854764223,0,8.58036074062716,8.46509515374728,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.52767496215436,0,8.58036074062716,8.582985588742,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.62352499402177,0,8.58036074062716,8.6527104037806,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.45158590797845,0,8.58036074062716,8.48438791210287,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.58332787137623,0,8.58036074062716,8.60734119915704,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53889242377941,0,8.58036074062716,8.58044375950473,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.53181593773878,0,8.58036074062716,8.57508148557766,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.5236460340251,0,8.58036074062716,8.578475618495,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.63674825650503,0,8.58036074062716,8.61639071346124,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.79709565793861,0,8.58036074062716,8.82169204194732,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.886988826342,0,8.58036074062716,8.84199437254026,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.51095397992257,0,8.58036074062716,8.52262127876092,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.77205655668028,0,8.58036074062716,8.81875259108533,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.36926508562434,0,8.58036074062716,8.3586050532742,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.45687150258747,0,8.58036074062716,8.51374883220639,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.57173301967408,0,8.58036074062716,8.62494233897263,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.90317866291426,0,8.58036074062716,8.96691658704724,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
8,0,0,0,8.56053317646591,0,8.68675952285989,0,8.58036074062716,8.71768231035693,"normal","I",100,200,0.5,0,0,0,0,FALSE,FALSE,1,"leave-1",200,0.5,1e+05,1
