"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI","Eg_mean_jack","Eg_var_jack","Eg_var_jack_corr","GCTA_total","GCTA_mean_jack","GCTA_var_jack","GCTA_var_jack_corr","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,28.695462757617,17.2840109604821,42.5542061982101,146.845473174039,96.8154803846126,24.1416746667862,38.0626838459398,162.620531079905,59.9888886006439,"1999","un",21,100,"1999",0.5,0,0.1,0,FALSE,0,TRUE,1012,"leave-1-2",5050,0.5,4873,FALSE,83
