"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","rho","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,95.5680549577612,69.3781884172029,121.75792149832,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,114.967376278629,79.6296948607922,150.305057696467,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,110.85177336305,78.0392221127926,143.664324613308,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,79.9078355937553,52.6970129198261,107.118658267684,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,88.6703413122923,60.1146820190984,117.226000605486,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,108.27089628782,78.3988699034795,138.14292267216,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,110.282212692401,76.3514632918992,144.212962092903,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,130.192965382594,95.3314349954076,165.054495769781,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,101.223776229773,64.9793070296827,137.468245429863,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,105.145546579047,72.1704002770833,138.120692881011,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,97.6702622320599,69.6902524613112,125.650272002809,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,74.9437939967493,48.5691376917972,101.318450301701,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,97.3857052048876,65.6229679106682,129.148442499107,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,127.575887948784,92.2439515715728,162.907824325995,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,121.247309914731,83.9620744194395,158.532545410022,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,132.180120098229,96.2913817082843,168.068858488174,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,111.052052879712,76.9817064477118,145.122399311712,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,107.647424790446,77.0972103423674,138.197639238525,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,98.1324034175857,69.5387064354435,126.726100399728,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,105.057805044633,75.9772036710863,134.13840641818,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
39.5789010608695,0,0,39.5789010608695,105.527376630193,75.7076119999109,135.347141260475,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,55
