"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","rho","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,83.1660699385275,36.5145348452754,129.81760503178,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,114.095289810178,57.054154989024,171.136424631332,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,105.185876577803,55.0511208441844,155.320632311422,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,108.371291190289,49.7830312502143,166.959551130363,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,107.695345491602,52.6844884631139,162.706202520089,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,124.216228844405,66.2322118619867,182.200245826823,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,130.165279877721,66.4279943225097,193.902565432932,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
87.0648831780471,0,0,87.0648831780471,NA,NA,NA,115.47988398339,55.4454807710368,175.514287195744,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,45
