"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","rho","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,139.858348968688,106.462316307737,173.254381629638,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,130.255487945442,98.7409899522682,161.769985938616,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,153.176610311038,109.224606129884,197.128614492191,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,137.028515727354,101.244871629024,172.812159825684,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,161.640786759222,118.469092404442,204.812481114002,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,143.769127248497,109.8310459611,177.707208535895,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,131.974649429509,92.7489391353762,171.200359723642,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,166.848136865884,128.683026986168,205.0132467456,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,140.063374708534,98.3223704778144,181.804378939253,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,142.939400311643,104.052826901295,181.825973721992,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,151.483752619005,110.675247666286,192.292257571724,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,140.952465589748,105.731319749336,176.17361143016,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,127.564805698121,96.1393983392732,158.990213056969,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,NA,NA,NA,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,179.003302672284,131.542251494878,226.464353849691,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
54.297906722743,0,0,54.297906722743,NA,NA,NA,159.784042892474,122.051988204713,197.516097580236,"chi","un",33,500,1,0.5,0,0,0,FALSE,0.5,200,TRUE,34
