"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
39.9391014221924,0,0,39.9391014221924,44.482258900866,41.9346902392786,79.8857419185148,0,44.448998260416,0,80.1597198375119,0,41.8930350250681,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,31.866908339135,79.8857419185148,0,44.448998260416,0,62.4929933969604,0,31.9291400230473,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,36.9609863734039,79.8857419185148,0,44.448998260416,0,76.5195386047966,0,37.0080514744959,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,35.3800023134339,79.8857419185148,0,44.448998260416,0,60.6695691712185,0,35.3397129474667,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,44.827469965046,79.8857419185148,0,44.448998260416,0,85.4238765995636,0,44.9953616686648,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,40.3717399875902,79.8857419185148,0,44.448998260416,0,90.1308459377314,0,40.6767799091879,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,46.7306533143732,79.8857419185148,0,44.448998260416,0,82.4993824719977,0,46.7582576263028,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,37.738558926176,79.8857419185148,0,44.448998260416,0,67.8015981018275,0,37.7716503237143,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,50.9103555723663,79.8857419185148,0,44.448998260416,0,76.2841955420725,0,51.0084366894086,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,49.1089584929226,79.8857419185148,0,44.448998260416,0,80.5664094115778,0,49.2698145141836,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,31.5367589861027,79.8857419185148,0,44.448998260416,0,66.1021030367617,0,31.6063869542903,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,47.6772846627297,79.8857419185148,0,44.448998260416,0,95.2832456188432,0,48.333183697582,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,33.907423213464,79.8857419185148,0,44.448998260416,0,80.2596588285482,0,33.9842833580308,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,37.8189233521272,79.8857419185148,0,44.448998260416,0,69.0797502051816,0,37.8796446250006,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,47.5766753167807,79.8857419185148,0,44.448998260416,0,99.8053696020896,0,47.5614274114657,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,42.4381249711708,79.8857419185148,0,44.448998260416,0,81.1756266279803,0,42.3747241407438,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,48.9605015029297,79.8857419185148,0,44.448998260416,0,88.0534961612833,0,48.9236185998811,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,43.1302923512571,79.8857419185148,0,44.448998260416,0,79.2008464763765,0,43.0606664871848,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,37.6050385120907,79.8857419185148,0,44.448998260416,0,72.221322818552,0,37.5545324010421,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,39.4306523591138,79.8857419185148,0,44.448998260416,0,81.5224983587596,0,39.3959949996779,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,50.5924673948141,79.8857419185148,0,44.448998260416,0,115.540706348618,0,50.8900167540079,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,35.6406198385982,79.8857419185148,0,44.448998260416,0,67.9860094346968,0,35.5915001970039,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,22.7813453576929,79.8857419185148,0,44.448998260416,0,59.1890021560745,0,23.492509816176,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,52.1799160137082,79.8857419185148,0,44.448998260416,0,83.4753584515123,0,52.1946183722813,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,46.0653851681882,79.8857419185148,0,44.448998260416,0,71.8840016215322,0,46.004534840838,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,48.2355358645569,79.8857419185148,0,44.448998260416,0,83.0370961914675,0,48.2237575667398,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,39.7592219884914,79.8857419185148,0,44.448998260416,0,80.5681720890053,0,39.7932479525179,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,55.159523594982,79.8857419185148,0,44.448998260416,0,78.1592131400057,0,55.34551986415,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
39.9391014221924,0,0,39.9391014221924,44.482258900866,29.8879594421441,79.8857419185148,0,44.448998260416,0,57.5211163417446,0,29.8803183736767,0,"chi","un",33,528,0.5,0,0,0,FALSE,0,FALSE,0.5,200,TRUE,0.00225743825825325,95
