"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_interaction","prop_main","prop_interaction","sub_GCTA_main","sub_GCTA_interaction","sub_prop_main","sub_prop_interaction","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interaction_m","combine","pro","n_sub","inter_std","i"
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,49.142572061223,0,43.5503047924264,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,41.1986833695681,0,43.4299329262629,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,55.2265353743551,0,45.9141711061121,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,37.9274008750573,0,40.2394581528147,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,38.5239239522339,0,44.4521620216094,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,49.7819172837626,0,42.7466434385082,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,48.7826042523929,0,49.1617997595932,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,43.4117977321104,0,44.1921834430938,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,45.0499050071071,0,43.2854240618757,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,57.4056027433848,0,44.982029024695,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,47.2337712412802,0,43.7088243175713,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,38.9145112161586,0,42.6667061855473,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,42.0743918687722,0,43.364155271385,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,48.5422598355745,0,44.8848210054606,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,44.2554869397859,0,41.1072765442173,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,43.8916427636909,0,44.7571064428947,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,64.3323358120818,0,48.3728010194895,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,44.1128890890041,0,46.6409647297252,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,54.8044978009552,0,47.6241716567378,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,48.6325374374575,0,43.1716075356689,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,49.917158858803,0,46.4144708882079,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,56.9610678302339,0,45.0475832080078,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,60.0099326962741,0,47.9520529592572,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,46.7083304102017,0,46.3770076793835,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,53.831652667101,0,41.1715100035328,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,47.9527600121802,0,46.1995966524624,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,43.1805646152997,0,43.012950859895,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,48.433959042118,0,43.6316890182572,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,48.0209153309569,0,43.53876999384,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,43.1830502990136,0,41.7616513189904,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,56.8052772556044,0,45.411581241997,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
44.2299530347617,0,0,44.2299530347617,49.4509215258066,0,44.5290104941721,0,45.2482323925857,0,43.3315960640734,0,"normal","un",33,1500,0.5,0,0,0,0,FALSE,0.5,500,TRUE,86
