"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.7341133713724,96.0782071284,0,95.7922821868542,0,96.092215738709,0,95.7548735694184,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,96.0112114603342,96.0782071284,0,95.7922821868542,0,96.2942273876404,0,96.0539657219625,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.8950900862571,96.0782071284,0,95.7922821868542,0,96.1424341148028,0,95.9212393699004,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.9926076282123,96.0782071284,0,95.7922821868542,0,96.3251941276442,0,96.0211455159397,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,96.1021216447359,96.0782071284,0,95.7922821868542,0,96.1095517259326,0,96.127518059945,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.7738562272929,96.0782071284,0,95.7922821868542,0,96.1233359895056,0,95.8145524691376,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.9681915116817,96.0782071284,0,95.7922821868542,0,96.0084586452016,0,96.0060233582558,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.9494625969598,96.0782071284,0,95.7922821868542,0,96.2172420195554,0,95.9802173845223,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.9874311642834,96.0782071284,0,95.7922821868542,0,96.2171791858093,0,96.012815546974,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.7701845996201,96.0782071284,0,95.7922821868542,0,96.1436099658005,0,95.7924667982619,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,94.3594006955372,96.0782071284,0,95.7922821868542,0,95.0571933752978,0,94.3693170434488,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.8053738516304,96.0782071284,0,95.7922821868542,0,95.8598552941373,0,95.8469932664305,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.8248266553618,96.0782071284,0,95.7922821868542,0,95.8185509045935,0,95.8670504465534,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
97.7024344610317,0,0,97.7024344610317,95.7607698022539,95.9014754649707,96.0782071284,0,95.7922821868542,0,96.0687982315311,0,95.9265315747028,0,"chi","I",33,528,0.5,0,0,0,FALSE,0,FALSE,101,528,TRUE,0.00250735144056588,8
