"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_total","GCTA_interaction","prop_total","prop_interaction","sub_GCTA_total","sub_GCTA_interaction","sub_prop_total","sub_prop_interaction","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interaction_m","combine","pro","n_sub","inter_std","i"
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,130.544660918678,0,38.8620518859863,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,139.916614481194,0,42.0696545010841,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,133.29803027316,0,38.6075176586856,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,143.827262351316,0,36.2050528950356,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,119.691307795925,0,37.3996428563397,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,127.067336910897,0,39.9290764677585,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,134.049180701639,0,42.223140052217,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,145.128827894242,0,41.7968202439087,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,137.960979141166,0,37.8408573087869,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
29.041372712665,11.2225036187713,1.6155935439734,41.8794698754097,137.409153994807,0,40.7379071901562,0,137.115766065562,0,42.4207788021575,0,"Normal","un",33,1500,0.5,0,0.1,0,0,TRUE,0.5,10,TRUE,6
