"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_main","sub_EigenPrism_CI1","sub_EigenPrism_CI2","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","combine","pro","n_sub","inter_std","i"
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,105.159264530315,54.2172281019075,156.101300958723,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,90.3413676004277,47.0006183500536,133.682116850802,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,100.413883714473,52.0355748623472,148.792192566599,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,114.815307316483,64.072107523164,165.558507109803,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,119.141529463062,55.1818991556573,183.101159770467,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,109.099157388069,62.5112537433753,155.687061032762,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,117.064411211793,57.6266479074533,176.502174516133,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,102.396546920405,44.77255883397,160.02053500684,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,93.1394898881964,47.3990672089279,138.879912567465,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,88.9715153104962,45.5109288349298,132.432101786063,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,91.0802546267708,42.2782582569866,139.882250996555,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,84.5657734926057,41.6560150989789,127.475531886232,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,81.094860403673,44.2259594166301,117.963761390716,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,108.644927267142,51.4949645762039,165.794889958081,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,94.1486600511622,48.5624260695053,139.734894032819,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,99.5299916827439,49.3767892955313,149.683194069956,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,105.736706746507,53.4764032457351,157.99701024728,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,103.532970169629,57.0155712474718,150.050369091786,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,115.708162371943,58.2655992450344,173.150725498852,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,113.389346971119,55.3828042574392,171.395889684798,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,111.469324485617,54.4414945343067,168.497154436928,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,100.130793706683,47.6718089732474,152.589778440118,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,123.592077981831,73.7343431092272,173.449812854434,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,113.916690840883,57.2290179365097,170.604363745256,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,94.6235314256062,42.1135346877222,147.13352816349,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,91.2115933968455,44.2307373289301,138.192449464761,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,107.294899701337,53.275398315112,161.314401087563,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,105.90225069538,58.6678465968856,153.136654793875,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,105.722267735974,56.6137033278015,154.830832144147,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,87.8941510866727,43.5932676585092,132.195034514836,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,114.201277790516,54.6923952614573,173.710160319574,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,90.0897086203688,43.1161274513948,137.063289789343,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,90.6268250022384,38.2295359882579,143.024114016219,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,96.524759203097,44.349304103652,148.700214302542,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
95.460374444492,0,0,95.460374444492,100.249092003043,47.9101716984983,152.588012307589,93.3217645458177,48.8158617340655,137.82766735757,"chi","I",33,250,0.5,0,0,0,FALSE,0.5,200,TRUE,3
