"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_main","sub_least_square_main","GCTA_main","GCTA_inter","prop_main","prop_inter","sub_GCTA_main","sub_GCTA_inter","sub_prop_main","sub_prop_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","combine","pro","n_sub","inter_std","sigma_main_approx","i"
97.7024344610317,0,0,97.7024344610317,115.016419480463,112.876747869989,98.3768199413572,0,101.482464357078,0,92.5407712822014,0,100.489848489577,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,112.903884728544,98.3768199413572,0,101.482464357078,0,91.9581894079217,0,99.1505210940534,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,112.284764410728,98.3768199413572,0,101.482464357078,0,98.9589498318739,0,97.7798146581964,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,119.186576073133,98.3768199413572,0,101.482464357078,0,98.5833706842726,0,104.004825570422,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,109.865071475555,98.3768199413572,0,101.482464357078,0,99.1063782500475,0,95.0195449611774,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,113.792957577776,98.3768199413572,0,101.482464357078,0,102.985083291742,0,100.219925668771,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,120.416700703472,98.3768199413572,0,101.482464357078,0,106.269054579362,0,105.638426305432,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,111.358719217559,98.3768199413572,0,101.482464357078,0,96.2726124715483,0,98.2287286118219,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,121.727075247917,98.3768199413572,0,101.482464357078,0,101.73611214962,0,108.965405379285,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,122.334908064684,98.3768199413572,0,101.482464357078,0,99.8896770495107,0,108.756694706626,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,111.753756093987,98.3768199413572,0,101.482464357078,0,90.4123312906783,0,96.9650751737601,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,121.859742336203,98.3768199413572,0,101.482464357078,0,106.138532050648,0,107.891356387719,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
97.7024344610317,0,0,97.7024344610317,115.016419480463,121.819158337143,98.3768199413572,0,101.482464357078,0,96.8377495112565,0,109.328725916742,0,"chi","I",33,1000,0.5,0,0,0,0,FALSE,0.5,200,TRUE,0.00250735144056588,44
