"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.954983755143374,0.53135420296238,1.37861330732437,0.793388034493493,0,0.784725974033997,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,1.03047598409696,0.597913552201449,1.46303841599247,0.793388034493493,0,0.857383807251632,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.97602889433023,0.552408945485721,1.39964884317474,0.793388034493493,0,0.802358722036987,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.965515269861218,0.541941950829331,1.3890885888931,0.793388034493493,0,0.771535726353911,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,1.00318295635626,0.57873894487654,1.42762696783597,0.793388034493493,0,0.835519655449024,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.972226105253669,0.548139034028055,1.39631317647928,0.793388034493493,0,0.787906745885729,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.961785140341432,0.538047790426865,1.385522490256,0.793388034493493,0,0.776409396741154,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,1.01463859206912,0.590599435361101,1.43867774877713,0.793388034493493,0,0.820725239844611,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.984937504946721,0.561259941509961,1.40861506838348,0.793388034493493,0,0.796618407125779,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,1.00543087396152,0.581691754175691,1.42916999374735,0.793388034493493,0,0.815905050782902,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,1.06740293528869,0.643755004428201,1.49105086614918,0.793388034493493,0,0.877878985109706,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.918995798892817,0.494914930377323,1.34307666740831,0.793388034493493,0,0.737290389639439,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.899847384673991,0.475868197524574,1.32382657182341,0.793388034493493,0,0.767319987981634,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.963149055166071,0.539495196549366,1.38680291378277,0.793388034493493,0,0.774491290144506,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.971828047229469,0.548251417192657,1.39540467726628,0.793388034493493,0,0.795451641222719,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.961187108302583,0.537548260061818,1.38482595654335,0.793388034493493,0,0.77081186702456,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.981404072074373,0.558233547343199,1.40457459680555,0.793388034493493,0,0.792468124897473,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.988665104469586,0.564689100750698,1.41264110818847,0.793388034493493,0,0.793410427266896,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
8,2,0.621633104446795,11.2432662088936,0.976856200379166,0.55376050686614,1.39995189389219,0.96475944291431,0.539805743824161,1.38971314200446,0.793388034493493,0,0.779140131272962,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,1
