"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.801811914462,11.6205905292202,9.53914708755819,0,9.87319641630677,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.7608303445227,9.53914708755819,0,10.2857979318127,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,12.1688655865391,9.53914708755819,0,7.77714674508448,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.9396928763084,9.53914708755819,0,8.52997167192552,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.0400547832932,9.53914708755819,0,8.96588122521249,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,9.48036980061641,9.53914708755819,0,9.85239000388967,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.7068093549215,9.53914708755819,0,9.28001139643727,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,11.4173175414074,9.53914708755819,0,10.2911297379538,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,9.03079649183648,9.53914708755819,0,9.17714004985221,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.3071545721254,9.53914708755819,0,6.780874477625,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,11.6702359193176,9.53914708755819,0,8.55205083926896,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
10,0,0,0,10.801811914462,10.5460944333111,9.53914708755819,0,8.80216796831007,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,692
