"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.3087040971168,10.2424254337971,8.89433311072016,0,9.06830606248195,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.51966731253643,8.89433311072016,0,8.22942764561548,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.52246924728427,8.89433311072016,0,9.51441064571168,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3547507604153,8.89433311072016,0,8.87018986389133,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.4388206311448,8.89433311072016,0,10.2689871986562,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7981363706727,8.89433311072016,0,8.5342617686963,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.10267736476015,8.89433311072016,0,8.01994901485605,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.2173059768611,8.89433311072016,0,9.43286509494202,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.3848465856147,8.89433311072016,0,10.2229265922305,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.87379094700273,8.89433311072016,0,7.94179094657161,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.98980618511069,8.89433311072016,0,9.69110491039711,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.2098601757412,8.89433311072016,0,8.64268645440097,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.9849887562339,8.89433311072016,0,8.42941988435868,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.7833260619269,8.89433311072016,0,7.26116882367085,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.6760930440492,8.89433311072016,0,8.74882025976412,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.7342451191758,8.89433311072016,0,9.58406398800801,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.68246542493258,8.89433311072016,0,7.20559424048175,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.1965483098187,8.89433311072016,0,8.30252618179969,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3656839471979,8.89433311072016,0,10.3872115043431,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.0828336243773,8.89433311072016,0,8.61835517905885,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,12.8223692394661,8.89433311072016,0,8.15074258749152,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.3330216567948,8.89433311072016,0,9.19895278357833,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.99673366225601,8.89433311072016,0,8.78736005691033,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.69007517007429,8.89433311072016,0,10.4353360763379,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.47510119406351,8.89433311072016,0,8.79438638854729,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.29893192563794,8.89433311072016,0,7.16727952219238,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.98589542051677,8.89433311072016,0,9.7421474989911,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.6483108254243,8.89433311072016,0,7.13135718192323,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.0741013223974,8.89433311072016,0,7.01796526451809,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.92389584201847,8.89433311072016,0,10.1062048907819,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.0049159810217,8.89433311072016,0,7.77448053597652,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.75005060448598,8.89433311072016,0,8.12362962179297,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.0252694895847,8.89433311072016,0,8.21627790086073,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.47835642126393,8.89433311072016,0,8.99610435174638,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.358199955541,8.89433311072016,0,8.01854066575268,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.49367740316921,8.89433311072016,0,11.2221544601767,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.13569914192961,8.89433311072016,0,9.70725126425752,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7130661487906,8.89433311072016,0,8.8963581916514,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.98069768220948,8.89433311072016,0,10.4207649835317,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.9999770439578,8.89433311072016,0,8.50672292168996,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.2639371777649,8.89433311072016,0,8.4640333280544,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.0866689400889,8.89433311072016,0,8.70348201110613,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.53530509693846,8.89433311072016,0,7.43604641760068,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.5489000545984,8.89433311072016,0,9.57900738861156,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.5993301265473,8.89433311072016,0,8.32027859718279,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.77120274899559,8.89433311072016,0,8.00650634245899,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.46679392572113,8.89433311072016,0,9.51561988561819,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.1397200222551,8.89433311072016,0,9.75846604245349,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3508365264555,8.89433311072016,0,8.14995382434,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.77004404831881,8.89433311072016,0,10.7744738838554,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.2129489913625,8.89433311072016,0,7.81529328137629,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.86087131291487,8.89433311072016,0,9.08383491884575,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.50218338748092,8.89433311072016,0,9.65492775369216,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.90757966969058,8.89433311072016,0,7.77197894561373,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.2844610588813,8.89433311072016,0,8.96119550740158,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.09654854891,8.89433311072016,0,9.45017381059347,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.8612617513536,8.89433311072016,0,8.31958457740261,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7555423847179,8.89433311072016,0,10.1693284458303,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.175352325516,8.89433311072016,0,9.62048811777316,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.35321790605806,8.89433311072016,0,9.07123019877373,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.59583028590828,8.89433311072016,0,7.78905218737816,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.4725957835892,8.89433311072016,0,8.80566738029817,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7107234956964,8.89433311072016,0,7.36071592708814,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.1459249139783,8.89433311072016,0,7.2688784192382,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.9460070392546,8.89433311072016,0,7.35844074943385,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.62607306991375,8.89433311072016,0,8.01877491029003,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.1094059966724,8.89433311072016,0,9.21029497039934,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.8652770555943,8.89433311072016,0,6.98768051458663,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.26301968706409,8.89433311072016,0,6.80547539045401,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.2930483144403,8.89433311072016,0,9.4684854443798,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.36534879399977,8.89433311072016,0,10.752287601406,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.74925907001717,8.89433311072016,0,10.7668097198413,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7547448287281,8.89433311072016,0,7.6704674855365,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.9317126899197,8.89433311072016,0,8.08308537250936,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.96632241292371,8.89433311072016,0,8.80239445428482,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.7476737001081,8.89433311072016,0,8.93902752079316,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3618629419163,8.89433311072016,0,8.47866235137841,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.32096583336993,8.89433311072016,0,9.2522086941524,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.84011266060678,8.89433311072016,0,8.32283924579863,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.8719911485855,8.89433311072016,0,10.8590975091998,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.1713692319466,8.89433311072016,0,9.78001045330831,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.1414201329021,8.89433311072016,0,8.84233356902313,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,12.0792438957091,8.89433311072016,0,8.15322295171483,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.4243352769041,8.89433311072016,0,8.01133907856787,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3390040609495,8.89433311072016,0,8.82121354199959,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.45780770883887,8.89433311072016,0,9.19712714111516,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.6559699832834,8.89433311072016,0,12.021962190708,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.9955944769143,8.89433311072016,0,8.01924847452305,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3997767814616,8.89433311072016,0,7.14237700829128,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.3854463412521,8.89433311072016,0,10.0785342001469,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.5939388446688,8.89433311072016,0,10.0932949463274,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.5857451089896,8.89433311072016,0,9.11656974071685,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.3725479115626,8.89433311072016,0,9.44634926133285,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.1851806002197,8.89433311072016,0,9.03548975842591,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,8.56740771327232,8.89433311072016,0,11.4087198042769,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.3021963748463,8.89433311072016,0,10.8928331433399,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.2170595713174,8.89433311072016,0,7.36243286158978,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.56912523759334,8.89433311072016,0,11.0148724636942,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.763158607084,8.89433311072016,0,9.38705058825932,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.9968533146554,8.89433311072016,0,8.03132613713365,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.6585833900574,8.89433311072016,0,9.92435945654504,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.2509766448723,8.89433311072016,0,9.09423413822896,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.4926048447687,8.89433311072016,0,8.30787112416904,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,12.0684271364605,8.89433311072016,0,9.40348813029274,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.0570558438943,8.89433311072016,0,8.53361517081347,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.4899106109238,8.89433311072016,0,7.91393757633995,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.9282264162898,8.89433311072016,0,7.58230800964589,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,9.57656453714809,8.89433311072016,0,12.4603470042171,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.9381302531041,8.89433311072016,0,8.8684065419247,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.4307391436046,8.89433311072016,0,9.56702455687303,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,11.0211506203296,8.89433311072016,0,5.10042708788402,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.049983291502,8.89433311072016,0,8.13947066859473,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
10,0,0,0,10.3087040971168,10.699429817583,8.89433311072016,0,9.60910295492051,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,682
