"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","least_square_e","sub_least_square_e","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
10,0,0,0,10.0135114608433,10.4489112097303,10.4404312119802,0,8.95514662294261,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.4232852567079,10.4404312119802,0,10.6549204287367,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,9.14872953333216,10.4404312119802,0,9.97182298916807,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.379810675212,10.4404312119802,0,11.9507763734554,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.3386147348615,10.4404312119802,0,9.62637298546775,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,9.20205594932465,10.4404312119802,0,12.9201176577593,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,9.355649199114,10.4404312119802,0,11.109827536546,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,11.9340067368577,10.4404312119802,0,9.94470543396304,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.9769629422887,10.4404312119802,0,10.1751997284903,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.8772693215817,10.4404312119802,0,11.1871072494039,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.7533016206747,10.4404312119802,0,10.0153252555075,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.6434737039079,10.4404312119802,0,8.43270111214206,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.3298282320127,10.4404312119802,0,9.73878520226161,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,8.3712912890374,10.4404312119802,0,11.2763671607722,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
10,0,0,0,10.0135114608433,10.3263862717003,10.4404312119802,0,9.4333884037533,0,"normal","I",50,500,0.5,0,0,0,FALSE,0,FALSE,0.5,"leave-d",200,0.5,1e+05,TRUE,721
