"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,3.02803983540367,9.00242486324916,14.013335686109,4.01955825098771,-2192.06078361742,19.5730553851726,-1145.9048642998,14.5977164149654,"normal","I",100,100,0.5,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,22
