"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_CI","GCTA_rr_main","S1_jack.EigenPrism_main","S1_v_jack_1","S2_jack.GCTA_rr_main","S2_v_jack_1","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,12.3506723321567,19.2510189628294,29.829632372675,9.13410722419431,1099.95907732975,77.3898732737322,469.55230071228,81.8791112074481,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,25,"leave-d",354,0.5,1e+05,11
