"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.26552965859572e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0.679079884058166,0,6.29227383004808,9.07861942438357,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.56299937455816e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.5169525340551,0,6.29227383004808,13.5169424994136,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,9.26412982150937,0,6.29227383004808,9.26413022399095,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,3.1665251421169,0,6.29227383004808,3.16652536654724,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.17534517552998e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.8712697992754,0,6.29227383004808,15.871269865737,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.15010891766871e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,8.18833876756973e-07,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.61822586993082e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0.590908913956792,0,6.29227383004808,0.590908379025236,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,5.39011199715498,0,6.29227383004808,5.39011141971076,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.03185257433376e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,4.07119562240874,0,6.29227383004808,4.07119561626198,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,9.92253815421515e-07,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,8.75279670730836e-07,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,8.08376287522418,0,6.29227383004808,8.08376397766247,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.64043200134778e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.92852207351185e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.5395503915582,0,6.29227383004808,13.5395511060609,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,9.94208462565002,0,6.29227383004808,9.94208502692062,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.16744120487419e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,3.60793061355811,0,6.29227383004808,3.60793056873037,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.27730086485007e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,3.84845935627856,0,6.29227383004808,3.84845885012089,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,8.41761047081567,0,6.29227383004808,8.41761046969495,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,24.0286522456967,0,6.29227383004808,24.0286309324682,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.46724127483146e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.6079837428541,0,6.29227383004808,15.6079706972079,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,23.7690484476511,0,6.29227383004808,23.7690272932406,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.8145386246113e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,5.82564995102341,0,6.29227383004808,5.82565131819541,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,10.4164563949623,0,6.29227383004808,10.4164562731605,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.40175497976098e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.62853132498502e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,9.71171921650488,0,6.29227383004808,9.71171151697673,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.6198708617093,0,6.29227383004808,15.6198589598195,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.79527493949698e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,12.1438744718681,0,6.29227383004808,12.1438753039556,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.93585291532697e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,10.1689590563034,0,6.29227383004808,10.1689507363844,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.32130995714987e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,7.79930309177677,0,6.29227383004808,7.79930298008374,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.7280813084149,0,6.29227383004808,15.7280795377686,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,9.80158838009036,0,6.29227383004808,9.80158786142678,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,7.85973001271063,0,6.29227383004808,7.85973010516544,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,2.13265037277581,0,6.29227383004808,2.1326497526548,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.1408656612173e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,17.1720659994231,0,6.29227383004808,17.1720522665487,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.01113750314714e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.71271082621716e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,18.6987103814804,0,6.29227383004808,18.698694236112,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.1852396269606,0,6.29227383004808,13.1852393858681,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,10.3314631156107,0,6.29227383004808,10.3314630389379,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,8.68054242677345,0,6.29227383004808,8.68054090213581,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.67814034817657e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,16.5969343829344,0,6.29227383004808,16.5969328997939,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,19.5645546180297,0,6.29227383004808,19.5645383912355,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.30557289413418e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.68238415656002e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,1.17049189717932,0,6.29227383004808,1.17049181019775,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,14.6920681173878,0,6.29227383004808,14.6920660168087,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.7062202085551e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.18873839323517e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,2.3865066276044,0,6.29227383004808,2.38650702285713,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.27357962002628e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0.863782146361812,0,6.29227383004808,0.863782167948402,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,3.47278846509719,0,6.29227383004808,3.47278630244235,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.29904049511726e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,22.2413902806441,0,6.29227383004808,22.2413893580013,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.1613262599715,0,6.29227383004808,15.1613270373954,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.9508692232716,0,6.29227383004808,13.9508578991786,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,12.197427102532,0,6.29227383004808,12.1974273257389,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,15.3567418469024,0,6.29227383004808,15.3567280153738,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,6.32178749546073,0,6.29227383004808,6.32178861474837,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.48262691419066e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.89381158509242e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0.728188862290725,0,6.29227383004808,0.728188874387172,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.74253224480478e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,1.99618228358935,0,6.29227383004808,1.99618226110535,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,11.1994920927268,0,6.29227383004808,11.1994922550352,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,10.5303002992287,0,6.29227383004808,10.5302999420801,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.71723604151223e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,2.13267688070865e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,17.6035638133774,0,6.29227383004808,17.603547381414,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.56732455707158e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,5.88500375572303,0,6.29227383004808,5.88500412791014,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,1.15506699796627,0,6.29227383004808,1.15506685929448,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.2421338275991,0,6.29227383004808,13.2421331896379,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.75848414505737e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,2.68271862690884,0,6.29227383004808,2.68271822009866,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,6.9621659701376,0,6.29227383004808,6.96216627020005,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.73716705124614e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,10.9391473895215,0,6.29227383004808,10.9391468336987,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,8.86165084811741,0,6.29227383004808,8.86165152254686,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.0150148678331,0,6.29227383004808,13.0150145714336,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,4.34457005186087,0,6.29227383004808,4.34457014857371,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0.223838754112368,0,6.29227383004808,0.223839225346715,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.17903744920525e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,2.3430649571548,0,6.29227383004808,2.34306513806293,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,5.97870650563469,0,6.29227383004808,5.97870583730567,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.46378070273496e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.31707523188393e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,13.0709091360104,0,6.29227383004808,13.0709093468248,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,5.42409906691894,0,6.29227383004808,5.42409829465622,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,1.91741104975477,0,6.29227383004808,1.91741151687346,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,4.40917205412558,0,6.29227383004808,4.40917128340812,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
8,0,0,0,6.29227279777503,0,0,0,6.29227383004808,1.22251856750962e-06,"normal","I",100,50,0.5,0,0,0,0,FALSE,FALSE,25,"leave-d",1000,0.5,1e+05,1
