"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_main","GCTA_inter","sub_GCTA_main","sub_GCTA_inter","GCTA_rr_main","sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","interact","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,8.41061284766666,0,12.6876753506059,0,8.41061284873543,12.6876760346512,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,9.04507418214435,0,8.41061284873543,9.04507311629263,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,9.58611616065603,0,8.41061284873543,9.5861167172255,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,12.6232989343116,0,8.41061284873543,12.6233008726381,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,14.3255938029923,0,8.41061284873543,14.3255902039036,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,14.6635708579504,0,8.41061284873543,14.6635708406617,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,10.1146522960294,0,8.41061284873543,10.1157841329257,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,10.8471700096929,0,8.41061284873543,10.8471694530627,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,15.6281850567848,0,8.41061284873543,15.6281844911249,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,6.24219498046166,0,8.41061284873543,6.24219479384745,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,4.66831556523604,0,8.41061284873543,4.66831647448025,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,12.8709759101651,0,8.41061284873543,12.8709767229778,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,6.68682775459411,0,8.41061284873543,6.68682884979841,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,11.9229339973921,0,8.41061284873543,11.9229342522697,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,2.59732836509025,0,8.41061284873543,2.59732878905969,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,5.80731878935777,0,8.41061284873543,5.80731867304793,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,10.7003122896027,0,8.41061284873543,10.7003114149574,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,11.7366391091364,0,8.41061284873543,11.7366377852922,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
8,0,0,0,8.41061284766666,0,2.08345907004616,0,8.41061284873543,2.08345879576524,"normal","I",100,100,0.5,0,0,0,0,FALSE,FALSE,50,"leave-d",1000,0.5,1e+05,1
