"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.97572805146837,3.93840906322145,14.0130470397153,10.369974412308,0,10.3817886495642,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.44302956024838,4.39650418387422,14.4895549366226,10.369974412308,0,10.680353379319,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.31939522283346,4.26807176590385,14.3707186797631,10.369974412308,0,10.5976581636486,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.1630896716327,4.10817519947414,14.2180041437913,10.369974412308,0,10.4327874354533,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.61606695255528,4.57927950569438,14.6528543994162,10.369974412308,0,10.7440306664386,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.79840772583949,3.80815864097302,13.788656810706,10.369974412308,0,10.1419370648132,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.15682384677818,4.12479051204818,14.1888571815082,10.369974412308,0,10.3567742428757,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.37555822029286,4.37399066957311,14.3771257710126,10.369974412308,0,10.391245458433,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.04522352616349,3.99023594116204,14.1002111111649,10.369974412308,0,10.4249183759183,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.04833565220451,4.03564309847835,14.0610282059307,10.369974412308,0,10.3231142460525,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.6369526453168,3.64558583574763,13.628319454886,10.369974412308,0,10.1686354945757,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.36409746473778,4.29841018226705,14.4297847472085,10.369974412308,0,10.552780751153,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.19787673683749,4.14072901410155,14.2550244595734,10.369974412308,0,10.4020156325954,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.85802188586597,3.8461459812862,13.8698977904457,10.369974412308,0,10.3113179467394,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.04498708884631,3.97911387985449,14.1108602978381,10.369974412308,0,10.6079924921564,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.04745313689872,3.99533853835612,14.0995677354413,10.369974412308,0,10.3644831695983,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.0121391552689,3.96916149056958,14.0551168199682,10.369974412308,0,10.4228849483217,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.29786234590666,4.2433085263214,14.3524161654919,10.369974412308,0,10.528229453517,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.51477428360254,4.47397522643722,14.5555733407679,10.369974412308,0,10.5178340189671,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.17178034647328,4.11888281216779,14.2246778807788,10.369974412308,0,10.4640970383845,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.92315179789597,3.87229934830548,13.9740042474865,10.369974412308,0,10.4146049991434,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,7.53220621747556,2.74691087907178,12.3175015558794,10.369974412308,0,9.09553167049526,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.19384115309629,4.147911751911,14.2397705542816,10.369974412308,0,10.3960630327297,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,8.90886508538675,3.89630976327029,13.9214204075032,10.369974412308,0,10.247686376535,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
8,2,0.621633104446795,11.2432662088936,9.08228897873802,4.06638894642328,14.0981890110528,9.43317702916294,4.40964445749522,14.4567096008306,10.369974412308,0,10.3328141762829,0,"1999","un",21,150,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",150,0.5,4873,FALSE,53
