"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_total","EigenPrism_CI1","EigenPrism_CI2","sub_EigenPrism_total","sub_EigenPrism_CI1","sub_EigenPrism_CI2","GCTA_total","GCTA_inter","sub_GCTA_total","sub_GCTA_inter","x_dist","structure","p","n","data_name","emp","combine","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.18928538284534,5.05096790416792,13.3276028615228,9.01356631386611,0,9.10910505687259,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.11854017939926,4.9893714999039,13.2477088588946,9.01356631386611,0,8.97031924849006,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.27009221462258,5.13343868964048,13.4067457396047,9.01356631386611,0,9.17455210787177,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.13927765332205,5.00433376544636,13.2742215411977,9.01356631386611,0,9.01702469187842,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.24071022100787,5.10155531716642,13.3798651248493,9.01356631386611,0,9.09908973153478,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.15028443376353,5.01246172302726,13.2881071444998,9.01356631386611,0,9.13354427123124,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.15387025962325,5.01398351330712,13.2937570059394,9.01356631386611,0,9.09175711531761,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,8.769000556511,4.6543176779083,12.8836834351137,9.01356631386611,0,8.86838368901053,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,8.96784078056393,4.83426312023055,13.1014184408973,9.01356631386611,0,8.97780817671882,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.17309430349377,5.03290877531576,13.3132798316718,9.01356631386611,0,9.45814671011252,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.18151807421177,5.03896004685833,13.3240761015652,9.01356631386611,0,9.21310633557226,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
8,2,0.621633104446795,11.2432662088936,9.20120457769652,5.08259281704343,13.3198163383496,9.12427458906174,4.98553847357411,13.2630107045494,9.01356631386611,0,9.21214745247157,0,"1999","un",21,231,"1999",TRUE,TRUE,0.5,0,0.1,0,TRUE,0,101,"leave-1",231,0.5,4873,FALSE,11
